model,estimator,K,N,MAE,median_AE,max_AE,num_rows
"3B","tail_smoothed_moment",256,256,0.11224911632446359,0.05851626531297596,0.5781172735288221,119
"3B","tail_smoothed_moment",512,1,0.01420902167685257,0.009410511363636687,0.08069957386363646,119
"3B","tail_smoothed_moment",512,2,0.014621025738231637,0.009777242487127413,0.0694674578579989,119
"3B","tail_smoothed_moment",512,4,0.017451592966799656,0.009519856621574951,0.08951242783545738,119
"3B","tail_smoothed_moment",512,8,0.023513970364674334,0.015373530691321424,0.11252236880752253,119
"3B","tail_smoothed_moment",512,16,0.030143296423213572,0.01714104521381743,0.20082609928661788,119
"3B","tail_smoothed_moment",512,32,0.03963306692528356,0.02017729534689748,0.30999655975977225,119
"3B","tail_smoothed_moment",512,48,0.04946637608645111,0.02848357408847646,0.360287679604355,119
"3B","tail_smoothed_moment",512,64,0.057030742249234635,0.02942218747599655,0.38693859726613716,119
"3B","tail_smoothed_moment",512,128,0.07599166669985144,0.028913065242365255,0.4515372843543251,119
"3B","tail_smoothed_moment",512,256,0.09537404532769536,0.041465947950562784,0.5941435721474013,119
"3B","tail_smoothed_moment",1024,1,0.01177183519892332,0.008544921875,0.06976318359375,119
"3B","tail_smoothed_moment",1024,2,0.012430831414310872,0.008355140686035156,0.0671866238117218,119
"3B","tail_smoothed_moment",1024,4,0.01559472215880608,0.009423064891421973,0.08580243108011132,119
"3B","tail_smoothed_moment",1024,8,0.02066239918457315,0.012267314944294588,0.09924995158956074,119
"3B","tail_smoothed_moment",1024,16,0.027593691259054472,0.016104707786660066,0.14667879807022832,119
"3B","tail_smoothed_moment",1024,32,0.03808972077049592,0.019622838756370595,0.20094526408479285,119
"3B","tail_smoothed_moment",1024,48,0.046071207928084536,0.021244723542111255,0.2287805748207844,119
"3B","tail_smoothed_moment",1024,64,0.05297682008297281,0.02445447570300263,0.28762781894498785,119
"3B","tail_smoothed_moment",1024,128,0.07282856567545616,0.029061579833618487,0.46879797450462074,119
"3B","tail_smoothed_moment",1024,256,0.0937337798688365,0.031104752543367586,0.601451056308179,119
