model,problem_idx,K,N,estimator,predicted,actual,abs_error,difficulty_bin
"3B",36,8,64,"tail_smoothed_moment",0.0,0.0511193846724306,0.0511193846724306,"hard"
"3B",36,8,64,"oracle_full_distribution",0.039170961666369714,0.0511193846724306,0.011948423006060888,"hard"
"3B",36,8,128,"raw_plugin",0.0,0.03713093631629512,0.03713093631629512,"hard"
"3B",36,8,128,"hierarchical_shrinkage",0.4024962735524321,0.03713093631629512,0.365365337236137,"hard"
"3B",36,8,128,"tail_smoothed_moment",0.0,0.03713093631629512,0.03713093631629512,"hard"
"3B",36,8,128,"oracle_full_distribution",0.03097604743801108,0.03713093631629512,0.00615488887828404,"hard"
"3B",36,8,256,"raw_plugin",0.0,0.014363793323170816,0.014363793323170816,"hard"
"3B",36,8,256,"hierarchical_shrinkage",0.39295301069235045,0.014363793323170816,0.3785892173691796,"hard"
"3B",36,8,256,"tail_smoothed_moment",0.0,0.014363793323170816,0.014363793323170816,"hard"
"3B",36,8,256,"oracle_full_distribution",0.016978586586706236,0.014363793323170816,0.00261479326353542,"hard"
"3B",37,8,1,"raw_plugin",0.625,0.24755859375,0.37744140625,"hard"
"3B",37,8,1,"hierarchical_shrinkage",0.46028098739495793,0.24755859375,0.21272239364495793,"hard"
"3B",37,8,1,"tail_smoothed_moment",0.625,0.24755859375,0.37744140625,"hard"
"3B",37,8,1,"oracle_full_distribution",0.2470703125,0.24755859375,0.00048828125,"hard"
"3B",37,8,2,"raw_plugin",0.703125,0.28749632835388184,0.41562867164611816,"hard"
"3B",37,8,2,"hierarchical_shrinkage",0.4823989013329941,0.28749632835388184,0.1949025729791123,"hard"
"3B",37,8,2,"tail_smoothed_moment",0.703125,0.28749632835388184,0.41562867164611816,"hard"
"3B",37,8,2,"oracle_full_distribution",0.28851377964019775,0.28749632835388184,0.001017451286315918,"hard"
"3B",37,8,4,"raw_plugin",0.582275390625,0.32408214241030464,0.25819324821469536,"hard"
"3B",37,8,4,"hierarchical_shrinkage",0.4767292098199314,0.32408214241030464,0.15264706740962675,"hard"
"3B",37,8,4,"tail_smoothed_moment",0.626220703125,0.32408214241030464,0.30213856071469536,"hard"
"3B",37,8,4,"oracle_full_distribution",0.3249672746240364,0.32408214241030464,0.0008851322137317652,"hard"
"3B",37,8,8,"raw_plugin",0.34359365701675415,0.3534748462093172,0.009881189192563034,"hard"
"3B",37,8,8,"hierarchical_shrinkage",0.45423829362954027,0.3534748462093172,0.10076344742022308,"hard"
"3B",37,8,8,"tail_smoothed_moment",0.4811051487922668,0.3534748462093172,0.1276303025829496,"hard"
"3B",37,8,8,"oracle_full_distribution",0.3545267481136589,0.3534748462093172,0.0010519019043417344,"hard"
"3B",37,8,16,"raw_plugin",0.11806708678841815,0.37753562469868845,0.2594685379102703,"hard"
"3B",37,8,16,"hierarchical_shrinkage",0.43008217911684227,0.37753562469868845,0.05254655441815381,"hard"
"3B",37,8,16,"tail_smoothed_moment",0.3760298432044528,0.37753562469868845,0.0015057814942356362,"hard"
"3B",37,8,16,"oracle_full_distribution",0.37557421847240346,0.37753562469868845,0.0019614062262849896,"hard"
"3B",37,8,32,"raw_plugin",0.013939837037683136,0.3921454841277608,0.37820564709007765,"hard"
"3B",37,8,32,"hierarchical_shrinkage",0.4163122898064244,0.3921454841277608,0.024166805678663583,"hard"
"3B",37,8,32,"tail_smoothed_moment",0.3380134298211268,0.3921454841277608,0.05413205430663398,"hard"
"3B",37,8,32,"oracle_full_distribution",0.3827018953315894,0.3921454841277608,0.00944358879617141,"hard"
"3B",37,8,48,"raw_plugin",0.001645835952590162,0.38999091011778203,0.3883450741651919,"hard"
"3B",37,8,48,"hierarchical_shrinkage",0.4123617254275757,0.38999091011778203,0.02237081530979368,"hard"
"3B",37,8,48,"tail_smoothed_moment",0.33388228091554867,0.38999091011778203,0.05610862920223336,"hard"
"3B",37,8,48,"oracle_full_distribution",0.37713522865532473,0.38999091011778203,0.012855681462457302,"hard"
"3B",37,8,64,"raw_plugin",0.00019431905663716255,0.3820057953476238,0.38181147629098666,"hard"
"3B",37,8,64,"hierarchical_shrinkage",0.40987293616675186,0.3820057953476238,0.027867140819128056,"hard"
"3B",37,8,64,"tail_smoothed_moment",0.33339810971577566,0.3820057953476238,0.04860768563184814,"hard"
"3B",37,8,64,"oracle_full_distribution",0.36783511918069456,0.3820057953476238,0.014170676166929241,"hard"
"3B",37,8,128,"raw_plugin",3.775989577235679e-08,0.33915610367673593,0.33915606591684017,"hard"
"3B",37,8,128,"hierarchical_shrinkage",0.4024962777479761,0.33915610367673593,0.06334017407124015,"hard"
"3B",37,8,128,"tail_smoothed_moment",0.33333334591996533,0.33915610367673593,0.005822757756770602,"hard"
"3B",37,8,128,"oracle_full_distribution",0.3223787611484795,0.33915610367673593,0.01677734252825641,"hard"
"3B",37,8,256,"raw_plugin",1.4258097287392477e-15,0.257491075471662,0.25749107547166056,"hard"
"3B",37,8,256,"hierarchical_shrinkage",0.3929530106923506,0.257491075471662,0.1354619352206886,"hard"
"3B",37,8,256,"tail_smoothed_moment",0.33333333333333376,0.257491075471662,0.07584225786167176,"hard"
"3B",37,8,256,"oracle_full_distribution",0.23842851214722988,0.257491075471662,0.019062563324432125,"hard"
"3B",38,8,1,"raw_plugin",1.0,0.9580078125,0.0419921875,"easy"
"3B",38,8,1,"hierarchical_shrinkage",0.5019476540616246,0.9580078125,0.45606015843837544,"easy"
"3B",38,8,1,"tail_smoothed_moment",1.0,0.9580078125,0.0419921875,"easy"
"3B",38,8,1,"oracle_full_distribution",0.958740234375,0.9580078125,0.000732421875,"easy"
"3B",38,8,2,"raw_plugin",1.0,0.9759607315063477,0.024039268493652344,"easy"
"3B",38,8,2,"hierarchical_shrinkage",0.5153850124441053,0.9759607315063477,0.4605757190622424,"easy"
"3B",38,8,2,"tail_smoothed_moment",1.0,0.9759607315063477,0.024039268493652344,"easy"
"3B",38,8,2,"oracle_full_distribution",0.975182831287384,0.9759607315063477,0.000777900218963623,"easy"
"3B",38,8,4,"raw_plugin",1.0,0.9861525962978703,0.013847403702129668,"easy"
"3B",38,8,4,"hierarchical_shrinkage",0.5231430553060425,0.9861525962978703,0.4630095409918278,"easy"
"3B",38,8,4,"tail_smoothed_moment",1.0,0.9861525962978703,0.013847403702129668,"easy"
"3B",38,8,4,"oracle_full_distribution",0.9861847926550418,0.9861525962978703,3.2196357171443424e-05,"easy"
"3B",38,8,8,"raw_plugin",1.0,0.9932746581648704,0.006725341835129628,"easy"
"3B",38,8,8,"hierarchical_shrinkage",0.5271723317387897,0.9932746581648704,0.4661023264260806,"easy"
"3B",38,8,8,"tail_smoothed_moment",1.0,0.9932746581648704,0.006725341835129628,"easy"
"3B",38,8,8,"oracle_full_distribution",0.9943011157735681,0.9932746581648704,0.001026457608697684,"easy"
"3B",38,8,16,"raw_plugin",1.0,0.997812954438653,0.0021870455613469675,"easy"
"3B",38,8,16,"hierarchical_shrinkage",0.5280747250292402,0.997812954438653,0.4697382294094128,"easy"
"3B",38,8,16,"tail_smoothed_moment",1.0,0.997812954438653,0.0021870455613469675,"easy"
"3B",38,8,16,"oracle_full_distribution",0.9985108348275203,0.997812954438653,0.0006978803888673113,"easy"
"3B",38,8,32,"raw_plugin",1.0,0.999801928620635,0.00019807137936500574,"easy"
"3B",38,8,32,"hierarchical_shrinkage",0.5258745301355707,0.999801928620635,0.47392739848506427,"easy"
"3B",38,8,32,"tail_smoothed_moment",1.0,0.999801928620635,0.00019807137936500574,"easy"
"3B",38,8,32,"oracle_full_distribution",0.9998854299310473,0.999801928620635,8.350131041234832e-05,"easy"
"3B",38,8,48,"raw_plugin",1.0,0.999985274351158,1.472564884197336e-05,"easy"
"3B",38,8,48,"hierarchical_shrinkage",0.5232899658772879,0.999985274351158,0.4766953084738701,"easy"
"3B",38,8,48,"tail_smoothed_moment",1.0,0.999985274351158,1.472564884197336e-05,"easy"
"3B",38,8,48,"oracle_full_distribution",0.9999924122012428,0.999985274351158,7.137850084770747e-06,"easy"
"3B",38,8,64,"raw_plugin",1.0,0.9999989815482319,1.0184517681421923e-06,"easy"
"3B",38,8,64,"hierarchical_shrinkage",0.52096245627157,0.9999989815482319,0.47903652527666185,"easy"
"3B",38,8,64,"tail_smoothed_moment",1.0,0.9999989815482319,1.0184517681421923e-06,"easy"
"3B",38,8,64,"oracle_full_distribution",0.9999995308418075,0.9999989815482319,5.492935756246098e-07,"easy"
"3B",38,8,128,"raw_plugin",1.0,0.9999999999809983,1.900168911106448e-11,"easy"
"3B",38,8,128,"hierarchical_shrinkage",0.5136073846635432,0.9999999999809983,0.48639261531745515,"easy"
"3B",38,8,128,"tail_smoothed_moment",1.0,0.9999999999809983,1.900168911106448e-11,"easy"
"3B",38,8,128,"oracle_full_distribution",0.9999999999942258,0.9999999999809983,1.3227530182291503e-11,"easy"
"3B",38,8,256,"raw_plugin",1.0,1.0,0.0,"easy"
"3B",38,8,256,"hierarchical_shrinkage",0.5040641218034616,1.0,0.4959358781965384,"easy"
"3B",38,8,256,"tail_smoothed_moment",1.0,1.0,0.0,"easy"
"3B",38,8,256,"oracle_full_distribution",1.0,1.0,0.0,"easy"
"3B",39,8,1,"raw_plugin",0.875,0.8896484375,0.0146484375,"easy"
"3B",39,8,1,"hierarchical_shrinkage",0.4880587651727357,0.8896484375,0.4015896723272643,"easy"
"3B",39,8,1,"tail_smoothed_moment",0.875,0.8896484375,0.0146484375,"easy"
"3B",39,8,1,"oracle_full_distribution",0.88427734375,0.8896484375,0.00537109375,"easy"
"3B",39,8,2,"raw_plugin",0.828125,0.8944306373596191,0.06630563735961914,"easy"
"3B",39,8,2,"hierarchical_shrinkage",0.496287790221883,0.8944306373596191,0.3981428471377361,"easy"
"3B",39,8,2,"tail_smoothed_moment",0.828125,0.8944306373596191,0.06630563735961914,"easy"
"3B",39,8,2,"oracle_full_distribution",0.8920738697052002,0.8944306373596191,0.0023567676544189453,"easy"
"3B",39,8,4,"raw_plugin",0.836181640625,0.8882231751414338,0.052041534516433785,"easy"
"3B",39,8,4,"hierarchical_shrinkage",0.504941015375487,0.8882231751414338,0.3832821597659468,"easy"
"3B",39,8,4,"tail_smoothed_moment",0.825439453125,0.8882231751414338,0.06278372201643379,"easy"
"3B",39,8,4,"oracle_full_distribution",0.8885445609006979,0.8882231751414338,0.0003213857592641034,"easy"
"3B",39,8,8,"raw_plugin",0.9231701493263245,0.8748519147458749,0.04831823458044959,"easy"
"3B",39,8,8,"hierarchical_shrinkage",0.5186356816639369,0.8748519147458749,0.35621623308193795,"easy"
"3B",39,8,8,"tail_smoothed_moment",0.8867657780647278,0.8748519147458749,0.011913863318852913,"easy"
"3B",39,8,8,"oracle_full_distribution",0.8810296671088163,0.8748519147458749,0.00617775236294138,"easy"
"3B",39,8,16,"raw_plugin",0.9905195053286242,0.8569994849683008,0.1335200203603234,"easy"
"3B",39,8,16,"hierarchical_shrinkage",0.5270213367324207,0.8569994849683008,0.3299781482358801,"easy"
"3B",39,8,16,"tail_smoothed_moment",0.9606493905892712,0.8569994849683008,0.10364990562097043,"easy"
"3B",39,8,16,"oracle_full_distribution",0.8714626588834627,0.8569994849683008,0.014463173915161942,"easy"
"3B",39,8,32,"raw_plugin",0.9998998414478671,0.830554816047534,0.16934502540033314,"easy"
"3B",39,8,32,"hierarchical_shrinkage",0.5258634014075559,0.830554816047534,0.30469141463997806,"easy"
"3B",39,8,32,"tail_smoothed_moment",0.9953533877317159,0.830554816047534,0.16479857168418188,"easy"
"3B",39,8,32,"oracle_full_distribution",0.8556343442280872,0.830554816047534,0.025079528180553146,"easy"
"3B",39,8,48,"raw_plugin",0.9999989933652533,0.8066587247138388,0.19334026865141452,"easy"
"3B",39,8,48,"hierarchical_shrinkage",0.5232898540289828,0.8066587247138388,0.28336887068485606,"easy"
"3B",39,8,48,"tail_smoothed_moment",0.9994513880158045,0.8066587247138388,0.19279266330196565,"easy"
"3B",39,8,48,"oracle_full_distribution",0.8381720973663113,0.8066587247138388,0.03151337265247245,"easy"
"3B",39,8,64,"raw_plugin",0.9999999899093965,0.7827374675181117,0.21726252239128485,"easy"
"3B",39,8,64,"hierarchical_shrinkage",0.5209624551503917,0.7827374675181117,0.26177501236771994,"easy"
"3B",39,8,64,"tail_smoothed_moment",0.9999352269811209,0.7827374675181117,0.21719775946300923,"easy"
"3B",39,8,64,"oracle_full_distribution",0.8185795662296705,0.7827374675181117,0.035842098711558856,"easy"
"3B",39,8,128,"raw_plugin",0.9999999999999999,0.6920706045284699,0.30792939547153,"easy"
"3B",39,8,128,"hierarchical_shrinkage",0.5136073846635432,0.6920706045284699,0.17846321986492675,"easy"
"3B",39,8,128,"tail_smoothed_moment",0.9999999874133682,0.6920706045284699,0.30792938288489824,"easy"
"3B",39,8,128,"oracle_full_distribution",0.7351732338543963,0.6920706045284699,0.043102629325926345,"easy"
"3B",39,8,256,"raw_plugin",1.0,0.5548175886034891,0.44518241139651094,"easy"
"3B",39,8,256,"hierarchical_shrinkage",0.5040641218034616,0.5548175886034891,0.05075346680002746,"easy"
"3B",39,8,256,"tail_smoothed_moment",0.9999999999999996,0.5548175886034891,0.4451824113965105,"easy"
"3B",39,8,256,"oracle_full_distribution",0.5925655963821125,0.5548175886034891,0.037748007778623416,"easy"
"3B",4,8,1,"raw_plugin",0.25,0.3232421875,0.0732421875,"medium"
"3B",4,8,1,"hierarchical_shrinkage",0.4186143207282913,0.3232421875,0.0953721332282913,"medium"
"3B",4,8,1,"tail_smoothed_moment",0.25,0.3232421875,0.0732421875,"medium"
"3B",4,8,1,"oracle_full_distribution",0.319580078125,0.3232421875,0.003662109375,"medium"
"3B",4,8,2,"raw_plugin",0.25,0.3548269271850586,0.1048269271850586,"medium"
"3B",4,8,2,"hierarchical_shrinkage",0.4320516791107719,0.3548269271850586,0.07722475192571332,"medium"
"3B",4,8,2,"tail_smoothed_moment",0.25,0.3548269271850586,0.1048269271850586,"medium"
"3B",4,8,2,"oracle_full_distribution",0.35245925188064575,0.3548269271850586,0.002367675304412842,"medium"
"3B",4,8,4,"raw_plugin",0.1796875,0.38206829758064487,0.20238079758064487,"medium"
"3B",4,8,4,"hierarchical_shrinkage",0.4319972219727092,0.38206829758064487,0.04992892439206431,"medium"
"3B",4,8,4,"tail_smoothed_moment",0.1953125,0.38206829758064487,0.18675579758064487,"medium"
"3B",4,8,4,"oracle_full_distribution",0.37898247276482167,0.38206829758064487,0.0030858248158232016,"medium"
"3B",4,8,8,"raw_plugin",0.07720565795898438,0.40341945986725125,0.3262138019082669,"medium"
"3B",4,8,8,"hierarchical_shrinkage",0.42463962706756586,0.40341945986725125,0.02122016720031461,"medium"
"3B",4,8,8,"tail_smoothed_moment",0.11453628540039062,0.40341945986725125,0.2888831744668606,"medium"
"3B",4,8,8,"oracle_full_distribution",0.3957510208239211,0.40341945986725125,0.007668439043330144,"medium"
"3B",4,8,16,"raw_plugin",0.009480647371219675,0.42239470737757556,0.4129140600063559,"medium"
"3B",4,8,16,"hierarchical_shrinkage",0.418017019181598,0.42239470737757556,0.004377688195977558,"medium"
"3B",4,8,16,"tail_smoothed_moment",0.03935569567374841,0.42239470737757556,0.38303901170382715,"medium"
"3B",4,8,16,"oracle_full_distribution",0.40650550044856615,0.42239470737757556,0.015889206929009414,"medium"
"3B",4,8,32,"raw_plugin",0.00010015855215631607,0.44357851461411146,0.4434783560619551,"medium"
"3B",4,8,32,"hierarchical_shrinkage",0.41477454775247696,0.44357851461411146,0.0288039668616345,"medium"
"3B",4,8,32,"tail_smoothed_moment",0.004646612345894378,0.44357851461411146,0.4389319022682171,"medium"
"3B",4,8,32,"oracle_full_distribution",0.41894761642626394,0.44357851461411146,0.024630898187847527,"medium"
"3B",4,8,48,"raw_plugin",1.0066347466790018e-06,0.45734889269394013,0.45734788605919346,"medium"
"3B",4,8,48,"hierarchical_shrinkage",0.412178966614482,0.45734889269394013,0.045169926079458134,"medium"
"3B",4,8,48,"tail_smoothed_moment",0.0005486119841967206,0.45734889269394013,0.45680028070974343,"medium"
"3B",4,8,48,"oracle_full_distribution",0.4305089597544672,0.45734889269394013,0.026839932939472955,"medium"
"3B",4,8,64,"raw_plugin",1.0090603471473797e-08,0.46867377990153236,0.4686737698109289,"medium"
"3B",4,8,64,"hierarchical_shrinkage",0.409851346281637,0.46867377990153236,0.058822433619895365,"medium"
"3B",4,8,64,"tail_smoothed_moment",6.477301887905417e-05,0.46867377990153236,0.46860900688265333,"medium"
"3B",4,8,64,"oracle_full_distribution",0.44151735947927157,0.46867377990153236,0.027156420422260796,"medium"
"3B",4,8,128,"raw_plugin",1.0182202130156709e-16,0.4994810373601466,0.4994810373601465,"medium"
"3B",4,8,128,"hierarchical_shrinkage",0.4024962735524321,0.4994810373601466,0.09698476380771448,"medium"
"3B",4,8,128,"tail_smoothed_moment",1.2586631924118928e-08,0.4994810373601466,0.4994810247735147,"medium"
"3B",4,8,128,"oracle_full_distribution",0.4708058700807298,0.4994810373601466,0.02867516727941677,"medium"
"3B",4,8,256,"raw_plugin",1.0367724023455627e-32,0.5162490327837796,0.5162490327837796,"medium"
"3B",4,8,256,"hierarchical_shrinkage",0.39295301069235045,0.5162490327837796,0.1232960220914292,"medium"
"3B",4,8,256,"tail_smoothed_moment",4.752699095797492e-16,0.5162490327837796,0.5162490327837792,"medium"
"3B",4,8,256,"oracle_full_distribution",0.4785950017135888,0.5162490327837796,0.03765403107019083,"medium"
"3B",40,8,1,"raw_plugin",1.0,0.97509765625,0.02490234375,"easy"
"3B",40,8,1,"hierarchical_shrinkage",0.5019476540616246,0.97509765625,0.47315000218837544,"easy"
"3B",40,8,1,"tail_smoothed_moment",1.0,0.97509765625,0.02490234375,"easy"
"3B",40,8,1,"oracle_full_distribution",0.97998046875,0.97509765625,0.0048828125,"easy"
"3B",40,8,2,"raw_plugin",1.0,0.9849140644073486,0.015085935592651367,"easy"
"3B",40,8,2,"hierarchical_shrinkage",0.5153850124441053,0.9849140644073486,0.46952905196324335,"easy"
"3B",40,8,2,"tail_smoothed_moment",1.0,0.9849140644073486,0.015085935592651367,"easy"
"3B",40,8,2,"oracle_full_distribution",0.9879519939422607,0.9849140644073486,0.0030379295349121094,"easy"
"3B",40,8,4,"raw_plugin",1.0,0.9882098923672515,0.011790107632748459,"easy"
"3B",40,8,4,"hierarchical_shrinkage",0.5231430553060425,0.9882098923672515,0.465066837061209,"easy"
"3B",40,8,4,"tail_smoothed_moment",1.0,0.9882098923672515,0.011790107632748459,"easy"
"3B",40,8,4,"oracle_full_distribution",0.9905710480558128,0.9882098923672515,0.0023611556885612117,"easy"
"3B",40,8,8,"raw_plugin",1.0,0.9906187841645213,0.009381215835478685,"easy"
"3B",40,8,8,"hierarchical_shrinkage",0.5271723317387897,0.9906187841645213,0.46344645242573157,"easy"
"3B",40,8,8,"tail_smoothed_moment",1.0,0.9906187841645213,0.009381215835478685,"easy"
"3B",40,8,8,"oracle_full_distribution",0.9926239888095554,0.9906187841645213,0.0020052046450340644,"easy"
"3B",40,8,16,"raw_plugin",1.0,0.9932857433673243,0.006714256632675664,"easy"
"3B",40,8,16,"hierarchical_shrinkage",0.5280747250292402,0.9932857433673243,0.4652110183380841,"easy"
"3B",40,8,16,"tail_smoothed_moment",1.0,0.9932857433673243,0.006714256632675664,"easy"
"3B",40,8,16,"oracle_full_distribution",0.9947324015343948,0.9932857433673243,0.0014466581670704581,"easy"
"3B",40,8,32,"raw_plugin",1.0,0.9963105551846785,0.0036894448153215187,"easy"
"3B",40,8,32,"hierarchical_shrinkage",0.5258745301355707,0.9963105551846785,0.47043602504910775,"easy"
"3B",40,8,32,"tail_smoothed_moment",1.0,0.9963105551846785,0.0036894448153215187,"easy"
"3B",40,8,32,"oracle_full_distribution",0.9971831392193096,0.9963105551846785,0.0008725840346310854,"easy"
"3B",40,8,48,"raw_plugin",1.0,0.9982084145165412,0.001791585483458813,"easy"
"3B",40,8,48,"hierarchical_shrinkage",0.5232899658772879,0.9982084145165412,0.47491844863925325,"easy"
"3B",40,8,48,"tail_smoothed_moment",1.0,0.9982084145165412,0.001791585483458813,"easy"
"3B",40,8,48,"oracle_full_distribution",0.9986789165093161,0.9982084145165412,0.00047050199277487437,"easy"
"3B",40,8,64,"raw_plugin",1.0,0.9992153266000251,0.0007846733999749,"easy"
"3B",40,8,64,"hierarchical_shrinkage",0.52096245627157,0.9992153266000251,0.4782528703284551,"easy"
"3B",40,8,64,"tail_smoothed_moment",1.0,0.9992153266000251,0.0007846733999749,"easy"
"3B",40,8,64,"oracle_full_distribution",0.999432289520633,0.9992153266000251,0.00021696292060791045,"easy"
"3B",40,8,128,"raw_plugin",1.0,0.9999816045237031,1.8395476296895197e-05,"easy"
"3B",40,8,128,"hierarchical_shrinkage",0.5136073846635432,0.9999816045237031,0.48637421986015994,"easy"
"3B",40,8,128,"tail_smoothed_moment",1.0,0.9999816045237031,1.8395476296895197e-05,"easy"
"3B",40,8,128,"oracle_full_distribution",0.999986707778791,0.9999816045237031,5.103255087846037e-06,"easy"
"3B",40,8,256,"raw_plugin",1.0,0.9999999949247108,5.075289188916088e-09,"easy"
"3B",40,8,256,"hierarchical_shrinkage",0.5040641218034616,0.9999999949247108,0.4959358731212492,"easy"
"3B",40,8,256,"tail_smoothed_moment",1.0,0.9999999949247108,5.075289188916088e-09,"easy"
"3B",40,8,256,"oracle_full_distribution",0.9999999956693698,0.9999999949247108,7.446590011284115e-10,"easy"
"3B",41,8,1,"raw_plugin",0.375,0.138671875,0.236328125,"hard"
"3B",41,8,1,"hierarchical_shrinkage",0.4325032096171802,0.138671875,0.2938313346171802,"hard"
"3B",41,8,1,"tail_smoothed_moment",0.375,0.138671875,0.236328125,"hard"
"3B",41,8,1,"oracle_full_distribution",0.14306640625,0.138671875,0.00439453125,"hard"
"3B",41,8,2,"raw_plugin",0.453125,0.1568613052368164,0.2962636947631836,"hard"
"3B",41,8,2,"hierarchical_shrinkage",0.45462112355521633,0.1568613052368164,0.2977598183183999,"hard"
"3B",41,8,2,"tail_smoothed_moment",0.44270833333333326,0.1568613052368164,0.28584702809651685,"hard"
"3B",41,8,2,"oracle_full_distribution",0.16535651683807373,0.1568613052368164,0.008495211601257324,"hard"
"3B",41,8,4,"raw_plugin",0.581298828125,0.16644498564642163,0.41485384247857837,"hard"
"3B",41,8,4,"hierarchical_shrinkage",0.47662070287548697,0.16644498564642163,0.31017571722906534,"hard"
"3B",41,8,4,"tail_smoothed_moment",0.5469563802083333,0.16644498564642163,0.38051139456191163,"hard"
"3B",41,8,4,"oracle_full_distribution",0.18165813641973472,0.16644498564642163,0.015213150773313089,"hard"
"3B",41,8,8,"raw_plugin",0.7332361340522766,0.16060175451090675,0.5726343795413699,"hard"
"3B",41,8,8,"hierarchical_shrinkage",0.49753190218904275,0.16060175451090675,0.336930147678136,"hard"
"3B",41,8,8,"tail_smoothed_moment",0.6321239670117695,0.16060175451090675,0.4715222125008628,"hard"
"3B",41,8,8,"oracle_full_distribution",0.1828961484335758,0.16060175451090675,0.022294393922669048,"hard"
"3B",41,8,16,"raw_plugin",0.8914134078829541,0.14495202245281605,0.7464613854301381,"hard"
"3B",41,8,16,"hierarchical_shrinkage",0.5160095481273462,0.14495202245281605,0.3710575256745302,"hard"
"3B",41,8,16,"tail_smoothed_moment",0.6633207661286644,0.14495202245281605,0.5183687436758484,"hard"
"3B",41,8,16,"oracle_full_distribution",0.17247474942271512,0.14495202245281605,0.027522726969899075,"hard"
"3B",41,8,32,"raw_plugin",0.9861603215144499,0.1388920536632094,0.8472682678512404,"hard"
"3B",41,8,32,"hierarchical_shrinkage",0.5243367880816207,0.1388920536632094,0.38544473441841126,"hard"
"3B",41,8,32,"tail_smoothed_moment",0.6666331824471574,0.1388920536632094,0.527741128783948,"hard"
"3B",41,8,32,"oracle_full_distribution",0.1626238140338624,0.1388920536632094,0.023731760370653,"hard"
"3B",41,8,48,"raw_plugin",0.9983551706821565,0.14193392832209617,0.8564212423600603,"hard"
"3B",41,8,48,"hierarchical_shrinkage",0.5231072070641942,0.14193392832209617,0.38117327874209805,"hard"
"3B",41,8,48,"tail_smoothed_moment",0.6666663310686469,0.14193392832209617,0.5247324027465508,"hard"
"3B",41,8,48,"oracle_full_distribution",0.1571203088054832,0.14193392832209617,0.015186380483387024,"hard"
"3B",41,8,64,"raw_plugin",0.9998056910339663,0.14385896106796023,0.8559467299660061,"hard"
"3B",41,8,64,"hierarchical_shrinkage",0.5209408663864551,0.14385896106796023,0.37708190531849484,"hard"
"3B",41,8,64,"tail_smoothed_moment",0.6666666633031034,0.14385896106796023,0.5228077022351432,"hard"
"3B",41,8,64,"oracle_full_distribution",0.15062835234050728,0.14385896106796023,0.006769391272547054,"hard"
"3B",41,8,128,"raw_plugin",0.9999999622401043,0.13541514252452666,0.8645848197155777,"hard"
"3B",41,8,128,"hierarchical_shrinkage",0.5136073804679993,0.13541514252452666,0.37819223794347256,"hard"
"3B",41,8,128,"tail_smoothed_moment",0.6666666666666666,0.13541514252452666,0.5312515241421399,"hard"
"3B",41,8,128,"oracle_full_distribution",0.11691876200782146,0.13541514252452666,0.0184963805167052,"hard"
"3B",41,8,256,"raw_plugin",0.9999999999999986,0.1207883725299264,0.8792116274700722,"hard"
"3B",41,8,256,"hierarchical_shrinkage",0.5040641218034614,0.1207883725299264,0.38327574927353497,"hard"
"3B",41,8,256,"tail_smoothed_moment",0.6666666666666666,0.1207883725299264,0.5458782941367403,"hard"
"3B",41,8,256,"oracle_full_distribution",0.07546515640135584,0.1207883725299264,0.045323216128570556,"hard"
"3B",42,8,1,"raw_plugin",0.875,0.8466796875,0.0283203125,"easy"
"3B",42,8,1,"hierarchical_shrinkage",0.4880587651727357,0.8466796875,0.3586209223272643,"easy"
"3B",42,8,1,"tail_smoothed_moment",0.875,0.8466796875,0.0283203125,"easy"
"3B",42,8,1,"oracle_full_distribution",0.849609375,0.8466796875,0.0029296875,"easy"
"3B",42,8,2,"raw_plugin",0.765625,0.8407058715820312,0.07508087158203125,"easy"
"3B",42,8,2,"hierarchical_shrinkage",0.48934334577743854,0.8407058715820312,0.3513625258045927,"easy"
"3B",42,8,2,"tail_smoothed_moment",0.7760416666666666,0.8407058715820312,0.06466420491536462,"easy"
"3B",42,8,2,"oracle_full_distribution",0.846245527267456,0.8407058715820312,0.005539655685424805,"easy"
"3B",42,8,4,"raw_plugin",0.586181640625,0.8390460573352811,0.25286441671028115,"easy"
"3B",42,8,4,"hierarchical_shrinkage",0.4771632375977092,0.8390460573352811,0.36188281973757197,"easy"
"3B",42,8,4,"tail_smoothed_moment",0.6341959635416666,0.8390460573352811,0.20485009379361452,"easy"
"3B",42,8,4,"oracle_full_distribution",0.846126424894436,0.8390460573352811,0.007080367559154865,"easy"
"3B",42,8,8,"raw_plugin",0.34360891580581665,0.8458492240730797,0.5022403082672631,"easy"
"3B",42,8,8,"hierarchical_shrinkage",0.4542399890505472,0.8458492240730797,0.39160923502253253,"easy"
"3B",42,8,8,"tail_smoothed_moment",0.48124061028162635,0.8458492240730797,0.3646086137914534,"easy"
"3B",42,8,8,"oracle_full_distribution",0.8542352148173985,0.8458492240730797,0.008385990744318783,"easy"
"3B",42,8,16,"raw_plugin",0.1180670870212488,0.8529708570128205,0.7349037699915717,"easy"
"3B",42,8,16,"hierarchical_shrinkage",0.43008217914271235,0.8529708570128205,0.42288867787010814,"easy"
"3B",42,8,16,"tail_smoothed_moment",0.3760298942596224,0.8529708570128205,0.4769409627531981,"easy"
"3B",42,8,16,"oracle_full_distribution",0.866004245732122,0.8529708570128205,0.013033388719301486,"easy"
"3B",42,8,32,"raw_plugin",0.013939837037683136,0.8550934573041798,0.8411536202664968,"easy"
