model,problem_idx,K,N,estimator,predicted,actual,abs_error,difficulty_bin
"3B",64,128,64,"hierarchical_shrinkage",0.1536942544351721,2.5366933488440276e-53,0.1536942544351721,"hard"
"3B",64,128,64,"tail_smoothed_moment",2.6958065669951594e-48,2.5366933488440276e-53,2.695781200061671e-48,"hard"
"3B",64,128,64,"oracle_full_distribution",0.006736097719163349,2.5366933488440276e-53,0.006736097719163349,"hard"
"3B",64,128,128,"raw_plugin",9.060576788041657e-107,3.190751635965266e-105,3.1001458680848495e-105,"hard"
"3B",64,128,128,"hierarchical_shrinkage",0.15093610258216208,3.190751635965266e-105,0.15093610258216208,"hard"
"3B",64,128,128,"tail_smoothed_moment",7.994110351319653e-95,3.190751635965266e-105,7.994110351000578e-95,"hard"
"3B",64,128,128,"oracle_full_distribution",0.0028743590590177143,3.190751635965266e-105,0.0028743590590177143,"hard"
"3B",64,128,256,"raw_plugin",8.225630385172607e-213,2.6267972823478213e-209,2.625974719309304e-209,"hard"
"3B",64,128,256,"hierarchical_shrinkage",0.14735737900963145,2.6267972823478213e-209,0.14735737900963145,"hard"
"3B",64,128,256,"tail_smoothed_moment",7.029638033998364e-188,2.6267972823478213e-209,7.029638033998364e-188,"hard"
"3B",64,128,256,"oracle_full_distribution",0.0002723553697736611,2.6267972823478213e-209,0.0002723553697736611,"hard"
"3B",65,128,1,"raw_plugin",0.96875,0.947265625,0.021484375,"easy"
"3B",65,128,1,"hierarchical_shrinkage",0.7923970369397758,0.947265625,0.1548685880602242,"easy"
"3B",65,128,1,"tail_smoothed_moment",0.9715909090909093,0.947265625,0.024325284090909283,"easy"
"3B",65,128,1,"oracle_full_distribution",0.955078125,0.947265625,0.0078125,"easy"
"3B",65,128,2,"raw_plugin",0.9794921875,0.9504051208496094,0.029087066650390625,"easy"
"3B",65,128,2,"hierarchical_shrinkage",0.8045975046665395,0.9504051208496094,0.14580761618306992,"easy"
"3B",65,128,2,"tail_smoothed_moment",0.9794034090909093,0.9504051208496094,0.028998288241299908,"easy"
"3B",65,128,2,"oracle_full_distribution",0.961276650428772,0.9504051208496094,0.010871529579162598,"easy"
"3B",65,128,4,"raw_plugin",0.9878187924623489,0.9531227997322276,0.03469599273012136,"easy"
"3B",65,128,4,"hierarchical_shrinkage",0.8130578407146652,0.9531227997322276,0.14006495901756233,"easy"
"3B",65,128,4,"tail_smoothed_moment",0.9877436039122669,0.9531227997322276,0.03462080418003932,"easy"
"3B",65,128,4,"oracle_full_distribution",0.9579963109410485,0.9531227997322276,0.0048735112088209576,"easy"
"3B",65,128,8,"raw_plugin",0.9970618368340753,0.9495670647056572,0.04749477212841813,"easy"
"3B",65,128,8,"hierarchical_shrinkage",0.8207308489580964,0.9495670647056572,0.12883621574756077,"easy"
"3B",65,128,8,"tail_smoothed_moment",0.996954479580356,0.9495670647056572,0.047387414874698774,"easy"
"3B",65,128,8,"oracle_full_distribution",0.9440063418966667,0.9495670647056572,0.005560722808990559,"easy"
"3B",65,128,16,"raw_plugin",0.9998926798851272,0.931887202040937,0.0680054778441902,"easy"
"3B",65,128,16,"hierarchical_shrinkage",0.8229564751427165,0.931887202040937,0.10893072689822048,"easy"
"3B",65,128,16,"tail_smoothed_moment",0.9998736018665401,0.931887202040937,0.06798639982560306,"easy"
"3B",65,128,16,"oracle_full_distribution",0.9141079965260402,0.931887202040937,0.017779205514896756,"easy"
"3B",65,128,32,"raw_plugin",0.9999999020080846,0.893858194549422,0.10614170745866269,"easy"
"3B",65,128,32,"hierarchical_shrinkage",0.8222028834728954,0.893858194549422,0.07165531107652656,"easy"
"3B",65,128,32,"tail_smoothed_moment",0.9999998148795848,0.893858194549422,0.10614162033016283,"easy"
"3B",65,128,32,"oracle_full_distribution",0.8631896240629671,0.893858194549422,0.030668570486454882,"easy"
"3B",65,128,48,"raw_plugin",0.9999999999277583,0.857602787287635,0.1423972126401234,"easy"
"3B",65,128,48,"hierarchical_shrinkage",0.8212337371558218,0.857602787287635,0.03636905013181313,"easy"
"3B",65,128,48,"tail_smoothed_moment",0.9999999997343145,0.857602787287635,0.14239721244667958,"easy"
"3B",65,128,48,"oracle_full_distribution",0.8190092113233439,0.857602787287635,0.03859357596429103,"easy"
"3B",65,128,64,"raw_plugin",0.9999999999999523,0.8217986356514906,0.17820136434846168,"easy"
"3B",65,128,64,"hierarchical_shrinkage",0.8203609211018068,0.8217986356514906,0.0014377145496837773,"easy"
"3B",65,128,64,"tail_smoothed_moment",0.9999999999996201,0.8217986356514906,0.1782013643481295,"easy"
"3B",65,128,64,"oracle_full_distribution",0.7782161522995373,0.8217986356514906,0.04358248335195325,"easy"
"3B",65,128,128,"raw_plugin",1.0,0.685916149696065,0.31408385030393504,"easy"
"3B",65,128,128,"hierarchical_shrinkage",0.8176027692488287,0.685916149696065,0.13168661955276373,"easy"
"3B",65,128,128,"tail_smoothed_moment",1.0000000000000002,0.685916149696065,0.31408385030393526,"easy"
"3B",65,128,128,"oracle_full_distribution",0.6386847543035337,0.685916149696065,0.047231395392531295,"easy"
"3B",65,128,256,"raw_plugin",1.0,0.4718325634502475,0.5281674365497525,"easy"
"3B",65,128,256,"hierarchical_shrinkage",0.814024045676298,0.4718325634502475,0.34219148222605056,"easy"
"3B",65,128,256,"tail_smoothed_moment",1.0000000000000002,0.4718325634502475,0.5281674365497527,"easy"
"3B",65,128,256,"oracle_full_distribution",0.44613547693616196,0.4718325634502475,0.025697086514085532,"easy"
"3B",66,128,1,"raw_plugin",0.1015625,0.16796875,0.06640625,"hard"
"3B",66,128,1,"hierarchical_shrinkage",0.21427203693977592,0.16796875,0.04630328693977592,"hard"
"3B",66,128,1,"tail_smoothed_moment",0.10156249999999999,0.16796875,0.06640625000000001,"hard"
"3B",66,128,1,"oracle_full_distribution",0.16650390625,0.16796875,0.00146484375,"hard"
"3B",66,128,2,"raw_plugin",0.10955810546875,0.1754913330078125,0.0659332275390625,"hard"
"3B",66,128,2,"hierarchical_shrinkage",0.22464144997903948,0.1754913330078125,0.04915011697122698,"hard"
"3B",66,128,2,"tail_smoothed_moment",0.10955810546875,0.1754913330078125,0.0659332275390625,"hard"
"3B",66,128,2,"oracle_full_distribution",0.17561042308807373,0.1754913330078125,0.00011909008026123047,"hard"
"3B",66,128,4,"raw_plugin",0.09968351945281029,0.1660084325412754,0.06632491308846511,"hard"
"3B",66,128,4,"hierarchical_shrinkage",0.22096765870830615,0.1660084325412754,0.05495922616703075,"hard"
"3B",66,128,4,"tail_smoothed_moment",0.10008473321795464,0.1660084325412754,0.06592369932332076,"hard"
"3B",66,128,4,"oracle_full_distribution",0.16897450820776072,0.1660084325412754,0.002966075666485324,"hard"
"3B",66,128,8,"raw_plugin",0.0940832993204581,0.14592289041395737,0.05183959109349927,"hard"
"3B",66,128,8,"hierarchical_shrinkage",0.21874515728235158,0.14592289041395737,0.07282226686839421,"hard"
"3B",66,128,8,"tail_smoothed_moment",0.09569939646415908,0.14592289041395737,0.05022349394979829,"hard"
"3B",66,128,8,"oracle_full_distribution",0.1537451276348289,0.14592289041395737,0.007822237220871525,"hard"
"3B",66,128,16,"raw_plugin",0.09806696219425053,0.11603643244209005,0.017969470247839528,"hard"
"3B",66,128,16,"hierarchical_shrinkage",0.22173933001546547,0.11603643244209005,0.10570289757337542,"hard"
"3B",66,128,16,"tail_smoothed_moment",0.10538412498720931,0.11603643244209005,0.010652307454880744,"hard"
"3B",66,128,16,"oracle_full_distribution",0.13054740229644815,0.11603643244209005,0.014510969854358097,"hard"
"3B",66,128,32,"raw_plugin",0.07280036967773125,0.08250169919802888,0.009701329520297633,"hard"
"3B",66,128,32,"hierarchical_shrinkage",0.20406986191932652,0.08250169919802888,0.12156816272129764,"hard"
"3B",66,128,32,"tail_smoothed_moment",0.0980982652243341,0.08250169919802888,0.015596566026305214,"hard"
"3B",66,128,32,"oracle_full_distribution",0.097870609517299,0.08250169919802888,0.015368910319270124,"hard"
"3B",66,128,48,"raw_plugin",0.042638514615682126,0.06610416863133592,0.023465654015653793,"hard"
"3B",66,128,48,"hierarchical_shrinkage",0.18299274694777107,0.06610416863133592,0.11688857831643515,"hard"
"3B",66,128,48,"tail_smoothed_moment",0.08115874681255975,0.06610416863133592,0.015054578181223827,"hard"
"3B",66,128,48,"oracle_full_distribution",0.07660640292124088,0.06610416863133592,0.01050223428990496,"hard"
"3B",66,128,64,"raw_plugin",0.022885991726114746,0.05508063255187661,0.032194640825761865,"hard"
"3B",66,128,64,"hierarchical_shrinkage",0.16895158225258192,0.05508063255187661,0.1138709497007053,"hard"
"3B",66,128,64,"tail_smoothed_moment",0.06674963011771395,0.05508063255187661,0.011668997565837343,"hard"
"3B",66,128,64,"oracle_full_distribution",0.06216069806667187,0.05508063255187661,0.0070800655147952585,"hard"
"3B",66,128,128,"raw_plugin",0.0014546977155486913,0.025378669737716214,0.023923972022167523,"hard"
"3B",66,128,128,"hierarchical_shrinkage",0.15190590105919455,0.025378669737716214,0.12652723132147833,"hard"
"3B",66,128,128,"tail_smoothed_moment",0.034874295525698,0.025378669737716214,0.009495625787981785,"hard"
"3B",66,128,128,"oracle_full_distribution",0.0317710292485405,0.025378669737716214,0.006392359510824286,"hard"
"3B",66,128,256,"raw_plugin",4.043910959635895e-06,0.004019093624722842,0.004015049713763205,"hard"
"3B",66,128,256,"hierarchical_shrinkage",0.1473600749502712,0.004019093624722842,0.14334098132554837,"hard"
"3B",66,128,256,"tail_smoothed_moment",0.01223380508525619,0.004019093624722842,0.008214711460533347,"hard"
"3B",66,128,256,"oracle_full_distribution",0.009607775358569326,0.004019093624722842,0.005588681733846484,"hard"
"3B",67,128,1,"raw_plugin",0.9765625,0.970703125,0.005859375,"easy"
"3B",67,128,1,"hierarchical_shrinkage",0.7976053702731092,0.970703125,0.17309775472689082,"easy"
"3B",67,128,1,"tail_smoothed_moment",0.9794034090909092,0.970703125,0.008700284090909172,"easy"
"3B",67,128,1,"oracle_full_distribution",0.970947265625,0.970703125,0.000244140625,"easy"
"3B",67,128,2,"raw_plugin",0.99383544921875,0.9919586181640625,0.0018768310546875,"easy"
"3B",67,128,2,"hierarchical_shrinkage",0.8141596791457061,0.9919586181640625,0.17779893901835642,"easy"
"3B",67,128,2,"tail_smoothed_moment",0.9937466708096592,0.9919586181640625,0.0017880526455966717,"easy"
"3B",67,128,2,"oracle_full_distribution",0.9909234642982483,0.9919586181640625,0.001035153865814209,"easy"
"3B",67,128,4,"raw_plugin",0.9989284388720989,0.9982030971841596,0.0007253416879393626,"easy"
"3B",67,128,4,"hierarchical_shrinkage",0.8204642716544985,0.9982030971841596,0.17773882552966103,"easy"
"3B",67,128,4,"tail_smoothed_moment",0.9989057769152253,0.9982030971841596,0.0007026797310657473,"easy"
"3B",67,128,4,"oracle_full_distribution",0.9964907443911706,0.9982030971841596,0.0017123527929889804,"easy"
"3B",67,128,8,"raw_plugin",0.9999764391553363,0.9998631998244578,0.00011323933087847848,"easy"
"3B",67,128,8,"hierarchical_shrinkage",0.8226739171722703,0.9998631998244578,0.17718928265218747,"easy"
"3B",67,128,8,"tail_smoothed_moment",0.99997351739822,0.9998631998244578,0.00011031757376223084,"easy"
"3B",67,128,8,"oracle_full_distribution",0.9982972948880176,0.9998631998244578,0.0015659049364402655,"easy"
"3B",67,128,16,"raw_plugin",0.9999999942232273,0.999999310348672,6.838745553183756e-07,"easy"
"3B",67,128,16,"hierarchical_shrinkage",0.8230280180347833,0.999999310348672,0.17697129231388864,"easy"
"3B",67,128,16,"tail_smoothed_moment",0.9999999902124468,0.999999310348672,6.798637748328673e-07,"easy"
"3B",67,128,16,"oracle_full_distribution",0.9989574761870764,0.999999310348672,0.001041834161595534,"easy"
"3B",67,128,32,"raw_plugin",0.9999999999999998,0.9999999999824971,1.7502665983215593e-11,"easy"
"3B",67,128,32,"hierarchical_shrinkage",0.8222029488008389,0.9999999999824971,0.17779705118165823,"easy"
"3B",67,128,32,"tail_smoothed_moment",0.9999999999999991,0.9999999999824971,1.7501999849400818e-11,"easy"
"3B",67,128,32,"oracle_full_distribution",0.999564401605881,0.9999999999824971,0.0004355983766161087,"easy"
"3B",67,128,48,"raw_plugin",1.0,0.9999999999999996,4.440892098500626e-16,"easy"
"3B",67,128,48,"hierarchical_shrinkage",0.821233737203983,0.9999999999999996,0.1787662627960166,"easy"
"3B",67,128,48,"tail_smoothed_moment",1.0000000000000002,0.9999999999999996,6.661338147750939e-16,"easy"
"3B",67,128,48,"oracle_full_distribution",0.9998532671110748,0.9999999999999996,0.0001467328889247499,"easy"
"3B",67,128,64,"raw_plugin",1.0,1.0,0.0,"easy"
"3B",67,128,64,"hierarchical_shrinkage",0.8203609211018388,1.0,0.17963907889816122,"easy"
"3B",67,128,64,"tail_smoothed_moment",1.0000000000000002,1.0,2.220446049250313e-16,"easy"
"3B",67,128,64,"oracle_full_distribution",0.9999559640892518,1.0,4.4035910748196905e-05,"easy"
"3B",67,128,128,"raw_plugin",1.0,1.0,0.0,"easy"
"3B",67,128,128,"hierarchical_shrinkage",0.8176027692488287,1.0,0.1823972307511713,"easy"
"3B",67,128,128,"tail_smoothed_moment",1.0000000000000002,1.0,2.220446049250313e-16,"easy"
"3B",67,128,128,"oracle_full_distribution",0.9999997738716249,1.0,2.2612837513591444e-07,"easy"
"3B",67,128,256,"raw_plugin",1.0,1.0,0.0,"easy"
"3B",67,128,256,"hierarchical_shrinkage",0.814024045676298,1.0,0.18597595432370195,"easy"
"3B",67,128,256,"tail_smoothed_moment",1.0000000000000002,1.0,2.220446049250313e-16,"easy"
"3B",67,128,256,"oracle_full_distribution",0.9999999999970184,1.0,2.9816149549333204e-12,"easy"
"3B",68,128,1,"raw_plugin",0.1015625,0.087890625,0.013671875,"hard"
"3B",68,128,1,"hierarchical_shrinkage",0.21427203693977592,0.087890625,0.12638141193977592,"hard"
"3B",68,128,1,"tail_smoothed_moment",0.1015625,0.087890625,0.013671875,"hard"
"3B",68,128,1,"oracle_full_distribution",0.0810546875,0.087890625,0.0068359375,"hard"
"3B",68,128,2,"raw_plugin",0.09979248046875,0.07596588134765625,0.02382659912109375,"hard"
"3B",68,128,2,"hierarchical_shrinkage",0.21813103331237282,0.07596588134765625,0.14216515196471657,"hard"
"3B",68,128,2,"tail_smoothed_moment",0.09979248046875,0.07596588134765625,0.02382659912109375,"hard"
"3B",68,128,2,"oracle_full_distribution",0.0696338415145874,0.07596588134765625,0.006332039833068848,"hard"
"3B",68,128,4,"raw_plugin",0.0758056752383709,0.05990338180345134,0.015902293434919557,"hard"
"3B",68,128,4,"hierarchical_shrinkage",0.2050490958986799,0.05990338180345134,0.14514571409522856,"hard"
"3B",68,128,4,"tail_smoothed_moment",0.07617112621665001,0.05990338180345134,0.01626774441319867,"hard"
"3B",68,128,4,"oracle_full_distribution",0.052926036807370735,0.05990338180345134,0.006977344996080603,"hard"
"3B",68,128,8,"raw_plugin",0.05132670376550588,0.04488257938985428,0.0064441243756516026,"hard"
"3B",68,128,8,"hierarchical_shrinkage",0.1902407602457168,0.04488257938985428,0.1453581808558625,"hard"
"3B",68,128,8,"tail_smoothed_moment",0.052368687203680916,0.04488257938985428,0.007486107813826637,"hard"
"3B",68,128,8,"oracle_full_distribution",0.03605971097181673,0.04488257938985428,0.008822868418037547,"hard"
"3B",68,128,16,"raw_plugin",0.03275922581949608,0.030941475448020776,0.0018177503714753018,"hard"
"3B",68,128,16,"hierarchical_shrinkage",0.1782008390989625,0.030941475448020776,0.14725936365094172,"hard"
"3B",68,128,16,"tail_smoothed_moment",0.03545269958464335,0.030941475448020776,0.0045112241366225755,"hard"
"3B",68,128,16,"oracle_full_distribution",0.022526596869991394,0.030941475448020776,0.008414878578029382,"hard"
"3B",68,128,32,"raw_plugin",0.013571282057056133,0.017947082427776356,0.004375800370720223,"hard"
"3B",68,128,32,"hierarchical_shrinkage",0.1645838035055431,0.017947082427776356,0.14663672107776676,"hard"
"3B",68,128,32,"tail_smoothed_moment",0.018653034262523627,0.017947082427776356,0.0007059518347472711,"hard"
"3B",68,128,32,"oracle_full_distribution",0.01366276584101934,0.017947082427776356,0.004284316586757016,"hard"
"3B",68,128,48,"raw_plugin",0.004522575570739094,0.011251040150695987,0.006728464579956893,"hard"
"3B",68,128,48,"hierarchical_shrinkage",0.15758212091780907,0.011251040150695987,0.1463310807671131,"hard"
"3B",68,128,48,"tail_smoothed_moment",0.008977497156614068,0.011251040150695987,0.002273542994081919,"hard"
"3B",68,128,48,"oracle_full_distribution",0.00979897096650972,0.011251040150695987,0.0014520691841862672,"hard"
"3B",68,128,64,"raw_plugin",0.001344219757482537,0.007191159862178988,0.005846940104696451,"hard"
"3B",68,128,64,"hierarchical_shrinkage",0.15459040094016047,0.007191159862178988,0.14739924107798147,"hard"
"3B",68,128,64,"tail_smoothed_moment",0.004199251975546357,0.007191159862178988,0.0029919078866326313,"hard"
"3B",68,128,64,"oracle_full_distribution",0.0071213750893123345,0.007191159862178988,6.97847728666533e-05,"hard"
"3B",68,128,128,"raw_plugin",6.742891034931234e-06,0.0011243967750379637,0.0011176538840030324,"hard"
"3B",68,128,128,"hierarchical_shrinkage",0.15094059784285205,0.0011243967750379637,0.1498162010678141,"hard"
"3B",68,128,128,"tail_smoothed_moment",0.0001948888977304784,0.0011243967750379637,0.0009295078773074852,"hard"
"3B",68,128,128,"oracle_full_distribution",0.0018395255986691308,0.0011243967750379637,0.0007151288236311672,"hard"
"3B",68,128,256,"raw_plugin",9.092586896948779e-11,1.8522263880916494e-05,1.8522172955047524e-05,"hard"
"3B",68,128,256,"hierarchical_shrinkage",0.14735737907024868,1.8522263880916494e-05,0.14733885680636777,"hard"
"3B",68,128,256,"tail_smoothed_moment",4.1780317666497987e-07,1.8522263880916494e-05,1.8104460704251514e-05,"hard"
"3B",68,128,256,"oracle_full_distribution",0.00010891360155505942,1.8522263880916494e-05,9.039133767414293e-05,"hard"
"3B",69,128,1,"raw_plugin",0.4140625,0.376953125,0.037109375,"medium"
"3B",69,128,1,"hierarchical_shrinkage",0.4226053702731092,0.376953125,0.04565224527310918,"medium"
"3B",69,128,1,"tail_smoothed_moment",0.4190340909090909,0.376953125,0.042080965909090884,"medium"
"3B",69,128,1,"oracle_full_distribution",0.392822265625,0.376953125,0.015869140625,"medium"
"3B",69,128,2,"raw_plugin",0.36688232421875,0.3498649597167969,0.017017364501953125,"medium"
"3B",69,128,2,"hierarchical_shrinkage",0.39619092914570614,0.3498649597167969,0.046325969428909264,"medium"
"3B",69,128,2,"tail_smoothed_moment",0.3630149147727273,0.3498649597167969,0.013149955055930418,"medium"
"3B",69,128,2,"oracle_full_distribution",0.3552902340888977,0.3498649597167969,0.00542527437210083,"medium"
"3B",69,128,4,"raw_plugin",0.31305907294154167,0.3109218540703296,0.0021372188712120987,"medium"
"3B",69,128,4,"hierarchical_shrinkage",0.3632180277007937,0.3109218540703296,0.05229617363046413,"medium"
"3B",69,128,4,"tail_smoothed_moment",0.3055761158466339,0.3109218540703296,0.005345738223695662,"medium"
"3B",69,128,4,"oracle_full_distribution",0.3130911193549828,0.3109218540703296,0.002169265284653221,"medium"
"3B",69,128,8,"raw_plugin",0.2678140672032736,0.25616352207435816,0.011650545128915446,"medium"
"3B",69,128,8,"hierarchical_shrinkage",0.3345656692042286,0.25616352207435816,0.07840214712987043,"medium"
"3B",69,128,8,"tail_smoothed_moment",0.25420836951094944,0.25616352207435816,0.001955152563408724,"medium"
"3B",69,128,8,"oracle_full_distribution",0.2655046509898359,0.25616352207435816,0.009341128915477726,"medium"
"3B",69,128,16,"raw_plugin",0.2291079778884335,0.20204638239994943,0.02706159548848408,"medium"
"3B",69,128,16,"hierarchical_shrinkage",0.3091000071449208,0.20204638239994943,0.10705362474497138,"medium"
"3B",69,128,16,"tail_smoothed_moment",0.20588021734461437,0.20204638239994943,0.003833834944664938,"medium"
"3B",69,128,16,"oracle_full_distribution",0.21471563978167055,0.20204638239994943,0.012669257381721116,"medium"
"3B",69,128,32,"raw_plugin",0.19489754053260105,0.1537254865398071,0.041172053992793944,"medium"
"3B",69,128,32,"hierarchical_shrinkage",0.28546797582257305,0.1537254865398071,0.13174248928276594,"medium"
"3B",69,128,32,"tail_smoothed_moment",0.1599925880923404,0.1537254865398071,0.006267101552533294,"medium"
"3B",69,128,32,"oracle_full_distribution",0.16166181260623086,0.1537254865398071,0.007936326066423749,"medium"
"3B",69,128,48,"raw_plugin",0.17318735936425295,0.12361027141071779,0.04957708795353516,"medium"
"3B",69,128,48,"hierarchical_shrinkage",0.27002531011348496,0.12361027141071779,0.14641503870276718,"medium"
"3B",69,128,48,"tail_smoothed_moment",0.13349798832775742,0.12361027141071779,0.00988771691703963,"medium"
"3B",69,128,48,"oracle_full_distribution",0.12951227123888143,0.12361027141071779,0.00590199982816364,"medium"
"3B",69,128,64,"raw_plugin",0.15518575437796434,0.10131745249892458,0.05386830187903975,"medium"
"3B",69,128,64,"hierarchical_shrinkage",0.25715142402048163,0.10131745249892458,0.15583397152155704,"medium"
"3B",69,128,64,"tail_smoothed_moment",0.11775966415770789,0.10131745249892458,0.016442211658783304,"medium"
"3B",69,128,64,"oracle_full_distribution",0.10708800968275546,0.10131745249892458,0.005770557183830877,"medium"
"3B",69,128,128,"raw_plugin",0.08536503449628166,0.05206007024983306,0.033304964246448604,"medium"
"3B",69,128,128,"hierarchical_shrinkage",0.20784612557968318,0.05206007024983306,0.15578605532985013,"medium"
"3B",69,128,128,"tail_smoothed_moment",0.09581773975699488,0.05206007024983306,0.043757669507161825,"medium"
"3B",69,128,128,"oracle_full_distribution",0.06098926938108469,0.05206007024983306,0.008929199131251633,"medium"
"3B",69,128,256,"raw_plugin",0.015438470647353673,0.016813052581049995,0.0013745819336963214,"medium"
"3B",69,128,256,"hierarchical_shrinkage",0.1576496927745339,0.016813052581049995,0.1408366401934839,"medium"
"3B",69,128,256,"tail_smoothed_moment",0.09112226913303284,0.016813052581049995,0.07430921655198285,"medium"
"3B",69,128,256,"oracle_full_distribution",0.030084651826666132,0.016813052581049995,0.013271599245616137,"medium"
"3B",7,128,1,"raw_plugin",0.0,0.001953125,0.001953125,"hard"
"3B",7,128,1,"hierarchical_shrinkage",0.14656370360644258,0.001953125,0.14461057860644258,"hard"
"3B",7,128,1,"tail_smoothed_moment",0.0,0.001953125,0.001953125,"hard"
"3B",7,128,1,"oracle_full_distribution",0.001953125,0.001953125,0.0,"hard"
"3B",7,128,2,"raw_plugin",0.0,0.0010833740234375,0.0010833740234375,"hard"
"3B",7,128,2,"hierarchical_shrinkage",0.15160271299987282,0.0010833740234375,0.15051933897643532,"hard"
"3B",7,128,2,"tail_smoothed_moment",0.0,0.0010833740234375,0.0010833740234375,"hard"
"3B",7,128,2,"oracle_full_distribution",0.0011919736862182617,0.0010833740234375,0.00010859966278076172,"hard"
"3B",7,128,4,"raw_plugin",0.0,0.0005713456484954804,0.0005713456484954804,"hard"
"3B",7,128,4,"hierarchical_shrinkage",0.1545119790730993,0.0005713456484954804,0.15394063342460382,"hard"
"3B",7,128,4,"tail_smoothed_moment",0.0,0.0005713456484954804,0.0005713456484954804,"hard"
"3B",7,128,4,"oracle_full_distribution",0.0007427086943536665,0.0005713456484954804,0.00017136304585818607,"hard"
"3B",7,128,8,"raw_plugin",0.0,8.80304838055376e-05,8.80304838055376e-05,"hard"
"3B",7,128,8,"hierarchical_shrinkage",0.15602295773537952,8.80304838055376e-05,0.15593492725157398,"hard"
"3B",7,128,8,"tail_smoothed_moment",0.0,8.80304838055376e-05,8.80304838055376e-05,"hard"
"3B",7,128,8,"oracle_full_distribution",0.0003239358966753064,8.80304838055376e-05,0.0002359054128697688,"hard"
"3B",7,128,16,"raw_plugin",0.0,1.045214600161183e-06,1.045214600161183e-06,"hard"
"3B",7,128,16,"hierarchical_shrinkage",0.15636135521929845,1.045214600161183e-06,0.1563603100046983,"hard"
"3B",7,128,16,"tail_smoothed_moment",0.0,1.045214600161183e-06,1.045214600161183e-06,"hard"
"3B",7,128,16,"oracle_full_distribution",5.812674031622501e-05,1.045214600161183e-06,5.7081525716063826e-05,"hard"
"3B",7,128,32,"raw_plugin",0.0,7.367906448881083e-11,7.367906448881083e-11,"hard"
"3B",7,128,32,"hierarchical_shrinkage",0.15553628213417237,7.367906448881083e-11,0.1555362820604933,"hard"
"3B",7,128,32,"tail_smoothed_moment",0.0,7.367906448881083e-11,7.367906448881083e-11,"hard"
"3B",7,128,32,"oracle_full_distribution",1.2732252556614228e-06,7.367906448881083e-11,1.273151576596934e-06,"hard"
"3B",7,128,48,"raw_plugin",0.0,3.895613189819468e-15,3.895613189819468e-15,"hard"
"3B",7,128,48,"hierarchical_shrinkage",0.15456707053731633,3.895613189819468e-15,0.15456707053731245,"hard"
"3B",7,128,48,"tail_smoothed_moment",0.0,3.895613189819468e-15,3.895613189819468e-15,"hard"
"3B",7,128,48,"oracle_full_distribution",2.1179842788784802e-08,3.895613189819468e-15,2.1179838893171612e-08,"hard"
"3B",7,128,64,"raw_plugin",0.0,1.8309936946497049e-19,1.8309936946497049e-19,"hard"
"3B",7,128,64,"hierarchical_shrinkage",0.1536942544351721,1.8309936946497049e-19,0.1536942544351721,"hard"
"3B",7,128,64,"tail_smoothed_moment",0.0,1.8309936946497049e-19,1.8309936946497049e-19,"hard"
"3B",7,128,64,"oracle_full_distribution",3.131940498620576e-10,1.8309936946497049e-19,3.131940496789582e-10,"hard"
"3B",7,128,128,"raw_plugin",0.0,5.658794646409733e-37,5.658794646409733e-37,"hard"
"3B",7,128,128,"hierarchical_shrinkage",0.15093610258216208,5.658794646409733e-37,0.15093610258216208,"hard"
"3B",7,128,128,"tail_smoothed_moment",0.0,5.658794646409733e-37,5.658794646409733e-37,"hard"
"3B",7,128,128,"oracle_full_distribution",9.476801477446784e-18,5.658794646409733e-37,9.476801477446784e-18,"hard"
"3B",7,128,256,"raw_plugin",0.0,2.7120006349885774e-72,2.7120006349885774e-72,"hard"
"3B",7,128,256,"hierarchical_shrinkage",0.14735737900963145,2.7120006349885774e-72,0.14735737900963145,"hard"
"3B",7,128,256,"tail_smoothed_moment",0.0,2.7120006349885774e-72,2.7120006349885774e-72,"hard"
"3B",7,128,256,"oracle_full_distribution",4.338852382290118e-33,2.7120006349885774e-72,4.338852382290118e-33,"hard"
"3B",70,128,1,"raw_plugin",0.8984375,0.90625,0.0078125,"easy"
"3B",70,128,1,"hierarchical_shrinkage",0.7455220369397758,0.90625,0.1607279630602242,"easy"
"3B",70,128,1,"tail_smoothed_moment",0.8991477272727275,0.90625,0.007102272727272485,"easy"
"3B",70,128,1,"oracle_full_distribution",0.908935546875,0.90625,0.002685546875,"easy"
"3B",70,128,2,"raw_plugin",0.93719482421875,0.9361400604248047,0.0010547637939453125,"easy"
"3B",70,128,2,"hierarchical_shrinkage",0.7763992624790395,0.9361400604248047,0.15974079794576523,"easy"
"3B",70,128,2,"tail_smoothed_moment",0.9423828125000001,0.9361400604248047,0.0062427520751954235,"easy"
"3B",70,128,2,"oracle_full_distribution",0.9400410056114197,0.9361400604248047,0.0039009451866149902,"easy"
"3B",70,128,4,"raw_plugin",0.9493166767060757,0.9510441626971442,0.0017274859910685336,"easy"
"3B",70,128,4,"hierarchical_shrinkage",0.7873897635438164,0.9510441626971442,0.1636543991533278,"easy"
"3B",70,128,4,"tail_smoothed_moment",0.9609935107556258,0.9510441626971442,0.009949348058481577,"easy"
"3B",70,128,4,"oracle_full_distribution",0.9528458635845247,0.9510441626971442,0.0018017008873805196,"easy"
"3B",70,128,8,"raw_plugin",0.9375529308029531,0.9586094055844262,0.0210564747814731,"easy"
"3B",70,128,8,"hierarchical_shrinkage",0.7810582449373482,0.9586094055844262,0.177551160647078,"easy"
