model,estimator,K,N,MAE,median_AE,max_AE,num_rows
"70B","shrink_raw_to_tune_alpha128",32,8,0.03978538935306631,0.0021004412096810587,0.34203542698723644,500
"70B","shrink_raw_to_tune_alpha128",32,16,0.05370041737195544,8.411237794539827e-05,0.5487205174033968,500
"70B","shrink_raw_to_tune_alpha128",32,32,0.07080260403857044,1.4499616928638794e-07,0.7206974893709309,500
"70B","shrink_raw_to_tune_alpha128",48,2,0.022752612934904607,0.006207912457912398,0.17516308922558943,500
"70B","shrink_raw_to_tune_alpha128",48,8,0.03993550194406144,0.0016301507956031358,0.3730680315809133,500
"70B","shrink_raw_to_tune_alpha128",48,16,0.05424862154945694,8.18628484351504e-05,0.5121576834117358,500
"70B","shrink_raw_to_tune_alpha128",48,32,0.07062791302861894,7.535282617965294e-08,0.6261959997337576,500
"70B","shrink_raw_to_tune_alpha128",64,2,0.024058471679687495,0.008270263671875,0.21663411458333337,500
"70B","shrink_raw_to_tune_alpha128",64,8,0.03775728205309255,0.0011719394602782152,0.37431886816009646,500
"70B","shrink_raw_to_tune_alpha128",64,16,0.0506575523730951,5.314659042857759e-05,0.5175744709672087,500
"70B","shrink_raw_to_tune_alpha128",64,32,0.06545772399993519,3.440528643660987e-08,0.6824691566192354,500
"70B","shrink_raw_to_tune_alpha128",96,2,0.023565228174603162,0.0075257316468254065,0.20374503968253954,500
"70B","shrink_raw_to_tune_alpha128",96,8,0.04114016074623869,0.0016953099008703571,0.4049307112096545,500
"70B","shrink_raw_to_tune_alpha128",96,16,0.05431200961307234,6.127829998977493e-05,0.6073452962388771,500
"70B","shrink_raw_to_tune_alpha128",96,32,0.07073296913388794,8.780041382827619e-08,0.77376676017548,500
"70B","shrink_raw_to_tune_alpha128",128,2,0.02421368408203125,0.008575439453125,0.198486328125,500
"70B","shrink_raw_to_tune_alpha128",128,8,0.038729319989293444,0.0013892294050814463,0.480245956165426,500
"70B","shrink_raw_to_tune_alpha128",128,16,0.052833692074361935,4.059635289622169e-05,0.6992061222693657,500
"70B","shrink_raw_to_tune_alpha128",128,32,0.06779075002766871,1.7217965719851236e-08,0.8308328244570115,500
"70B","shrink_raw_to_tune_alpha128",160,2,0.029725000000000005,0.008517795138889006,0.29184027777777766,500
"70B","shrink_raw_to_tune_alpha128",160,8,0.048742865678029816,0.0013976430003820872,0.4387774547117011,500
"70B","shrink_raw_to_tune_alpha128",160,16,0.06643301452328777,5.476163524389854e-05,0.6603424292496133,500
"70B","shrink_raw_to_tune_alpha128",160,32,0.08864898197803611,3.290470531642379e-08,0.8724109422102989,500
"70B","shrink_raw_to_tune_alpha16",8,2,0.028169320061436666,0.007677738067107781,0.2571528434152486,500
"70B","shrink_raw_to_tune_alpha16",8,8,0.046608223674675035,0.0011539885787458727,0.3998064965296664,500
"70B","shrink_raw_to_tune_alpha16",8,16,0.05973787086277886,3.490358267937976e-05,0.5908838250282947,500
"70B","shrink_raw_to_tune_alpha16",8,32,0.07271229209349153,2.2333092375426133e-08,0.7902797702883304,500
"70B","shrink_raw_to_tune_alpha16",16,2,0.026241953447830597,0.007701526988636329,0.2564323992768597,500
"70B","shrink_raw_to_tune_alpha16",16,8,0.04534685193657224,0.0013162694868170538,0.3828596012621479,500
"70B","shrink_raw_to_tune_alpha16",16,16,0.05977008576294506,3.418492449525079e-05,0.5265805097880665,500
"70B","shrink_raw_to_tune_alpha16",16,32,0.07510785708992268,1.30024954692054e-08,0.7484878388061893,500
"70B","shrink_raw_to_tune_alpha16",32,2,0.02400888020833333,0.007897135416666645,0.23447916666666724,500
"70B","shrink_raw_to_tune_alpha16",32,8,0.04035347787989115,0.0016137454520140462,0.3798718907613836,500
"70B","shrink_raw_to_tune_alpha16",32,16,0.05459292299035061,8.755395640220611e-05,0.49630747350631255,500
"70B","shrink_raw_to_tune_alpha16",32,32,0.07101426661333532,7.898229958946956e-08,0.6455649597377714,500
"70B","shrink_raw_to_tune_alpha16",48,2,0.02180448254243828,0.008333936149691287,0.20704933449074026,500
"70B","shrink_raw_to_tune_alpha16",48,8,0.03809416323942489,0.001959051402404155,0.39696167116066683,500
"70B","shrink_raw_to_tune_alpha16",48,16,0.05032366654006914,8.33079075950871e-05,0.5206079661059115,500
"70B","shrink_raw_to_tune_alpha16",48,32,0.06550379506375506,9.18980252916316e-08,0.6822534958177758,500
"70B","shrink_raw_to_tune_alpha16",64,2,0.0213724853515625,0.006884765625000001,0.17779541015625,500
"70B","shrink_raw_to_tune_alpha16",64,8,0.0358540432382553,0.0023886260656691416,0.36024899471069605,500
"70B","shrink_raw_to_tune_alpha16",64,16,0.04640320280773134,9.785782500804086e-05,0.4648897787300982,500
"70B","shrink_raw_to_tune_alpha16",64,32,0.060723115716508576,5.902288274794998e-08,0.7115633888990123,500
"70B","shrink_raw_to_tune_alpha16",96,2,0.020951233878968245,0.006735181051587248,0.17209201388888917,500
"70B","shrink_raw_to_tune_alpha16",96,8,0.03568324408786674,0.0018113977228926825,0.298723395581609,500
"70B","shrink_raw_to_tune_alpha16",96,16,0.047809075288486054,9.94298672665591e-05,0.49361142054753104,500
"70B","shrink_raw_to_tune_alpha16",96,32,0.06318735926174958,1.2554364143059833e-07,0.696496352874661,500
"70B","shrink_raw_to_tune_alpha16",128,2,0.02259109157986111,0.006754557291666691,0.24734157986111116,500
"70B","shrink_raw_to_tune_alpha16",128,8,0.03841216631553822,0.001468316587520767,0.41325736833621785,500
"70B","shrink_raw_to_tune_alpha16",128,16,0.05239732853629127,5.2527118678369344e-05,0.6221159604893518,500
"70B","shrink_raw_to_tune_alpha16",128,32,0.06882325289633594,2.9500970630646368e-08,0.7324476859248824,500
"70B","shrink_raw_to_tune_alpha16",160,2,0.029163387784090916,0.008584872159090817,0.24948508522727253,500
"70B","shrink_raw_to_tune_alpha16",160,8,0.04860187512273819,0.001273405929376044,0.42630273929395335,500
"70B","shrink_raw_to_tune_alpha16",160,16,0.06639399508639417,5.248262165904359e-05,0.6517586789671995,500
"70B","shrink_raw_to_tune_alpha16",160,32,0.0895564599160989,3.764259613964988e-08,0.869959296496222,500
"70B","shrink_raw_to_tune_alpha32",8,2,0.02609791469754252,0.009098830340264485,0.22954867674858193,500
"70B","shrink_raw_to_tune_alpha32",8,8,0.04417112705089902,0.0010613194722849384,0.3927363359502303,500
"70B","shrink_raw_to_tune_alpha32",8,16,0.05780384882920486,4.170394100319396e-05,0.5594971134292726,500
"70B","shrink_raw_to_tune_alpha32",8,32,0.07291705112602079,2.2583905998371647e-08,0.7752358476653319,500
"70B","shrink_raw_to_tune_alpha32",16,2,0.02400151730371901,0.007712960571625349,0.23462250344352642,500
"70B","shrink_raw_to_tune_alpha32",16,8,0.041555769539331225,0.00131394614486296,0.4092153736624652,500
"70B","shrink_raw_to_tune_alpha32",16,16,0.05633692166747971,4.001966022781911e-05,0.5551558421626385,500
"70B","shrink_raw_to_tune_alpha32",16,32,0.07278215940413638,1.3075331872780538e-08,0.7484878371636994,500
"70B","shrink_raw_to_tune_alpha32",32,2,0.022683164062500004,0.007011718749999951,0.2069726562500005,500
"70B","shrink_raw_to_tune_alpha32",32,8,0.038147636867463565,0.0014252536602795685,0.3560401906843821,500
"70B","shrink_raw_to_tune_alpha32",32,16,0.05125033235502395,0.00010395434658983134,0.4627937219186483,500
"70B","shrink_raw_to_tune_alpha32",32,32,0.06686650484591948,1.1838488706006345e-07,0.654584892201314,500
"70B","shrink_raw_to_tune_alpha32",48,2,0.02117646604938271,0.006679205246913733,0.19386574074074026,500
"70B","shrink_raw_to_tune_alpha32",48,8,0.037126122481801326,0.0019178969251945621,0.376963640331652,500
"70B","shrink_raw_to_tune_alpha32",48,16,0.04947890561231284,0.00012927342798602082,0.4940955332717294,500
"70B","shrink_raw_to_tune_alpha32",48,32,0.06479976776201088,1.0577003761724768e-07,0.6428696375432752,500
"70B","shrink_raw_to_tune_alpha32",64,2,0.020878377278645836,0.007375081380208315,0.16178385416666674,500
"70B","shrink_raw_to_tune_alpha32",64,8,0.03473242600604671,0.0020052203582338656,0.3148590350213093,500
"70B","shrink_raw_to_tune_alpha32",64,16,0.045315730308222404,8.14651579972292e-05,0.4251721586153656,500
"70B","shrink_raw_to_tune_alpha32",64,32,0.05964212225469153,4.91851303574542e-08,0.7032507511047903,500
"70B","shrink_raw_to_tune_alpha32",96,2,0.020781412760416656,0.0071207682291667025,0.16506618923611105,500
"70B","shrink_raw_to_tune_alpha32",96,8,0.036143654612332744,0.0019952723399248203,0.323107146528243,500
"70B","shrink_raw_to_tune_alpha32",96,16,0.04799359924867886,6.659731093937944e-05,0.5220448894703675,500
"70B","shrink_raw_to_tune_alpha32",96,32,0.0636363083473383,1.3794879327733156e-07,0.7098776315830093,500
"70B","shrink_raw_to_tune_alpha32",128,2,0.022454296875,0.007739257812499956,0.22802734375,500
"70B","shrink_raw_to_tune_alpha32",128,8,0.03759437754912974,0.0014040610017175715,0.4285690455543225,500
"70B","shrink_raw_to_tune_alpha32",128,16,0.05173686288262724,4.994144584169469e-05,0.6397365688962121,500
"70B","shrink_raw_to_tune_alpha32",128,32,0.0677631334878522,2.8184378795092375e-08,0.7549357175893691,500
"70B","shrink_raw_to_tune_alpha32",160,2,0.029023111979166672,0.009781901041666714,0.25856119791666643,500
"70B","shrink_raw_to_tune_alpha32",160,8,0.047955727663182506,0.0012940374926186317,0.4235750596128208,500
"70B","shrink_raw_to_tune_alpha32",160,16,0.06589618791446093,4.260265518889848e-05,0.6535980540277168,500
"70B","shrink_raw_to_tune_alpha32",160,32,0.08934313374414163,3.645721308964008e-08,0.8704846491492384,500
"70B","shrink_raw_to_tune_alpha64",8,2,0.025952819785759283,0.008897979678638923,0.21114589897080394,500
"70B","shrink_raw_to_tune_alpha64",8,8,0.04359214344126291,0.001257284255112498,0.38802289556393954,500
"70B","shrink_raw_to_tune_alpha64",8,16,0.057265003037328226,4.170261936228614e-05,0.5385726390299246,500
"70B","shrink_raw_to_tune_alpha64",8,32,0.07379102701969512,2.2583905887349345e-08,0.7652065659166662,500
"70B","shrink_raw_to_tune_alpha64",16,2,0.024323398760330583,0.009039256198347036,0.21717458677685975,500
"70B","shrink_raw_to_tune_alpha64",16,8,0.04066665657338015,0.0013774544127484415,0.43029999158271903,500
"70B","shrink_raw_to_tune_alpha64",16,16,0.05584388813852047,4.8046422357173046e-05,0.5780161080622961,500
"70B","shrink_raw_to_tune_alpha64",16,32,0.07326073232258908,1.3075528049188989e-08,0.7484878358497074,500
"70B","shrink_raw_to_tune_alpha64",32,2,0.023232083333333344,0.006451822916666572,0.17946614583333387,500
"70B","shrink_raw_to_tune_alpha64",32,8,0.03776176341971127,0.0023201489491967006,0.33220849060738056,500
"70B","shrink_raw_to_tune_alpha64",32,16,0.05123461705629221,9.279811158940943e-05,0.4956864054005049,500
"70B","shrink_raw_to_tune_alpha64",32,32,0.06718030011537549,1.340696311746825e-07,0.6781287454211021,500
"70B","shrink_raw_to_tune_alpha64",48,2,0.02154794973544974,0.007182126322751448,0.17879877645502595,500
"70B","shrink_raw_to_tune_alpha64",48,8,0.037762075657848226,0.0019704547100417025,0.35916653732884485,500
"70B","shrink_raw_to_tune_alpha64",48,16,0.05073948244025804,9.72675946899447e-05,0.46651809491783935,500
"70B","shrink_raw_to_tune_alpha64",48,32,0.0662455228613546,8.586160604728832e-08,0.5978595138009888,500
"70B","shrink_raw_to_tune_alpha64",64,2,0.0217166748046875,0.007354736328125,0.189208984375,500
"70B","shrink_raw_to_tune_alpha64",64,8,0.035097518778929256,0.0015104034159256624,0.33642308894309186,500
"70B","shrink_raw_to_tune_alpha64",64,16,0.04650791750803587,6.445631866537651e-05,0.47114384922726715,500
"70B","shrink_raw_to_tune_alpha64",64,32,0.06101770079095644,4.0553881736180884e-08,0.6928599538620128,500
"70B","shrink_raw_to_tune_alpha64",96,2,0.021427256944444435,0.006987847222222232,0.1831163194444444,500
"70B","shrink_raw_to_tune_alpha64",96,8,0.03753596445459475,0.0018096522845404304,0.3583494889017218,500
"70B","shrink_raw_to_tune_alpha64",96,16,0.05014491828899565,8.11595286604037e-05,0.5618517459623388,500
"70B","shrink_raw_to_tune_alpha64",96,32,0.06579992362507164,1.0739232378893662e-07,0.728611421774697,500
"70B","shrink_raw_to_tune_alpha64",128,2,0.022900472005208335,0.00813802083333337,0.19905598958333326,500
"70B","shrink_raw_to_tune_alpha64",128,8,0.03739578933654951,0.001387336120605089,0.4515365613814796,500
"70B","shrink_raw_to_tune_alpha64",128,16,0.05173534479723422,4.567628683918397e-05,0.6661674815065026,500
"70B","shrink_raw_to_tune_alpha64",128,32,0.0665245124296165,2.3371258095483682e-08,0.788667765086099,500
"70B","shrink_raw_to_tune_alpha64",160,2,0.02913627232142858,0.009305245535714435,0.27282366071428554,500
"70B","shrink_raw_to_tune_alpha64",160,8,0.047613549083744884,0.0010124659093069873,0.43009037179805526,500
"70B","shrink_raw_to_tune_alpha64",160,16,0.06582422619866506,4.3265419928384397e-05,0.6564885005513867,500
"70B","shrink_raw_to_tune_alpha64",160,32,0.08901077034664573,3.459446829676754e-08,0.8713102033182644,500
"70B","shrink_raw_to_tune_alpha8",8,2,0.03290147979678639,0.009491024486058635,0.29165805174858184,500
"70B","shrink_raw_to_tune_alpha8",8,8,0.05285427709137208,0.0012264050570462842,0.46498624136318334,500
"70B","shrink_raw_to_tune_alpha8",8,16,0.06555779861821051,4.170840154113297e-05,0.6301172145270724,500
"70B","shrink_raw_to_tune_alpha8",8,32,0.07633359766228176,1.8430092563193057e-08,0.8090846735670786,500
"70B","shrink_raw_to_tune_alpha8",16,2,0.030437397770316822,0.009271963240358148,0.27824229511019305,500
"70B","shrink_raw_to_tune_alpha8",16,8,0.051410457607853934,0.001138948480365276,0.4150659749156946,500
"70B","shrink_raw_to_tune_alpha8",16,16,0.06585131827902155,3.166374814766045e-05,0.5457388638123757,500
"70B","shrink_raw_to_tune_alpha8",16,32,0.08166097041051851,1.3002226961766894e-08,0.7484878404486792,500
"70B","shrink_raw_to_tune_alpha8",32,2,0.026413515624999995,0.008476562499999951,0.25648437500000054,500
"70B","shrink_raw_to_tune_alpha8",32,8,0.04345210161071992,0.0012338195736376623,0.39911005685241874,500
"70B","shrink_raw_to_tune_alpha8",32,16,0.05826419752073066,6.325137973533046e-05,0.5231184747764439,500
"70B","shrink_raw_to_tune_alpha8",32,32,0.075720512052952,5.3243267054465196e-08,0.6649519059550685,500
"70B","shrink_raw_to_tune_alpha8",48,2,0.022760995370370376,0.007256186618165905,0.21646618716931176,500
"70B","shrink_raw_to_tune_alpha8",48,8,0.039351188900480956,0.0015764551557583368,0.4112459788956775,500
"70B","shrink_raw_to_tune_alpha8",48,16,0.05238730877978402,9.017477731835426e-05,0.5395454181303273,500
"70B","shrink_raw_to_tune_alpha8",48,32,0.06814301669862403,1.2320032859544753e-07,0.7103848231567049,500
"70B","shrink_raw_to_tune_alpha8",64,2,0.022146742078993056,0.006293402777777776,0.19309488932291663,500
"70B","shrink_raw_to_tune_alpha8",64,8,0.03725002289569015,0.002400495529966129,0.39050896783695377,500
"70B","shrink_raw_to_tune_alpha8",64,16,0.04823459706718663,8.821936047403306e-05,0.5044813981205987,500
"70B","shrink_raw_to_tune_alpha8",64,32,0.06256822694073551,6.558138437862127e-08,0.7171051474284936,500
"70B","shrink_raw_to_tune_alpha8",96,2,0.021356320112179483,0.007257445245726968,0.17694978632478653,500
"70B","shrink_raw_to_tune_alpha8",96,8,0.03589405113814227,0.0015120576630162368,0.2872862836909379,500
"70B","shrink_raw_to_tune_alpha8",96,16,0.04807386953105325,8.237345668906892e-05,0.47611390121040087,500
"70B","shrink_raw_to_tune_alpha8",96,32,0.06355014703364081,1.0577455421915998e-07,0.6882617198233697,500
"70B","shrink_raw_to_tune_alpha8",128,2,0.022946145450367644,0.0072093290441176275,0.2587028952205882,500
"70B","shrink_raw_to_tune_alpha8",128,8,0.039092035540570676,0.0014085475146535013,0.4042504993843915,500
"70B","shrink_raw_to_tune_alpha8",128,16,0.0531632134384964,5.4048102699932876e-05,0.6117508967206104,500
"70B","shrink_raw_to_tune_alpha8",128,32,0.06950513189130106,3.0275436455450706e-08,0.7480642119241129,500
"70B","shrink_raw_to_tune_alpha8",160,2,0.029381901041666665,0.008658854166666782,0.24429873511904754,500
"70B","shrink_raw_to_tune_alpha8",160,8,0.04904239246204044,0.0013121949371752632,0.4314148404040581,500
"70B","shrink_raw_to_tune_alpha8",160,16,0.06678681937949522,4.494972743345845e-05,0.6507076075040469,500
"70B","shrink_raw_to_tune_alpha8",160,32,0.08975705190593515,3.831995788251262e-08,0.8696590949802125,500
"70B","tail_smoothed_pilot",8,2,0.05430523393194706,0.017032923755513532,0.4999113894139887,500
"70B","tail_smoothed_pilot",8,8,0.07756056636036013,0.0008202384430988547,0.7472243402344348,500
"70B","tail_smoothed_pilot",8,16,0.08769839834049097,1.1869845276180069e-05,0.7897243487180066,500
"70B","tail_smoothed_pilot",8,32,0.0941983572564652,1.3261202136405359e-09,0.699253254161156,500
"70B","tail_smoothed_pilot",16,2,0.04030455836776861,0.012788126291322421,0.3140495867768597,500
"70B","tail_smoothed_pilot",16,8,0.060666902237509805,0.001013262342369984,0.5114841056907393,500
"70B","tail_smoothed_pilot",16,16,0.06994395207879868,2.213571317881485e-05,0.6274155537644144,500
"70B","tail_smoothed_pilot",16,32,0.07678178516296365,8.795567218629187e-09,0.71440871509711,500
"70B","tail_smoothed_pilot",32,2,0.031526562499999994,0.008496093749999878,0.28773437500000054,500
"70B","tail_smoothed_pilot",32,8,0.04895722177772939,0.001192949390189435,0.4722725872035503,500
"70B","tail_smoothed_pilot",32,16,0.061811768064811264,2.945465275467111e-05,0.6322286572712472,500
"70B","tail_smoothed_pilot",32,32,0.07492218224187305,1.17596595486788e-08,0.745027030959399,500
"70B","tail_smoothed_pilot",48,2,0.024755063657407417,0.009211033950617398,0.22439236111111072,500
"70B","tail_smoothed_pilot",48,8,0.040684936284418945,0.0018114603031991559,0.36857483818835235,500
"70B","tail_smoothed_pilot",48,16,0.05164897536107163,5.655828424416809e-05,0.5145945105382526,500
"70B","tail_smoothed_pilot",48,32,0.06273344522854994,3.263580862943605e-08,0.7366277408325203,500
"70B","tail_smoothed_pilot",64,2,0.0233829345703125,0.0072479248046875,0.200439453125,500
"70B","tail_smoothed_pilot",64,8,0.039022703007490764,0.002071230435910301,0.3915545362887074,500
"70B","tail_smoothed_pilot",64,16,0.049383037948895,9.682113238895844e-05,0.4926748792013077,500
"70B","tail_smoothed_pilot",64,32,0.06090636993761628,1.5913086887087147e-07,0.6632047272040831,500
"70B","tail_smoothed_pilot",96,2,0.0222574749228395,0.007028838734567826,0.18189380787037068,500
"70B","tail_smoothed_pilot",96,8,0.037543817867804544,0.0018309986385550148,0.2994429033390966,500
"70B","tail_smoothed_pilot",96,16,0.05104158875230472,6.531416887707977e-05,0.41042806887880784,500
"70B","tail_smoothed_pilot",96,32,0.06597806988093421,5.508654710162375e-08,0.6215815546473281,500
"70B","tail_smoothed_pilot",128,2,0.023452048561789812,0.007659912109374889,0.2708740234375001,500
"70B","tail_smoothed_pilot",128,8,0.03993928618567748,0.0013431842510498448,0.3960960234777427,500
"70B","tail_smoothed_pilot",128,16,0.054528751135096004,5.477950067604688e-05,0.583378120613522,500
"70B","tail_smoothed_pilot",128,32,0.0709379657336205,3.603086124725222e-08,0.754645755676308,500
"70B","tail_smoothed_pilot",160,2,0.02984018229166667,0.00907714843749996,0.23624674479166674,500
"70B","tail_smoothed_pilot",160,8,0.050110790851781564,0.0012470378145800396,0.4269859610573289,500
"70B","tail_smoothed_pilot",160,16,0.06790123587069523,3.38295275653655e-05,0.6463944705320086,500
"70B","tail_smoothed_pilot",160,32,0.09075841794909437,1.74725766077799e-08,0.8663142897144018,500
"70B","tail_smoothed_tune",8,2,0.027517026524102064,0.008083685314272157,0.24890898215973611,500
"70B","tail_smoothed_tune",8,8,0.045057273156301446,0.0013788029806253363,0.4130815301940962,500
"70B","tail_smoothed_tune",8,16,0.057169982376706785,3.487088209352951e-05,0.5392015770517831,500
"70B","tail_smoothed_tune",8,32,0.06773342522250295,1.3631292816729257e-08,0.6901746828586673,500
"70B","tail_smoothed_tune",16,2,0.027755894886363635,0.007551007231404894,0.21739249741735622,500
"70B","tail_smoothed_tune",16,8,0.042847749628141286,0.0014199633723136875,0.43549739089040895,500
"70B","tail_smoothed_tune",16,16,0.05486743245653169,3.2840714662287496e-05,0.5590273083520034,500
"70B","tail_smoothed_tune",16,32,0.06594469023992193,1.1385001719155241e-08,0.6876982380742143,500
"70B","tail_smoothed_tune",32,2,0.029418671875000014,0.008750000000000036,0.23703125000000025,500
"70B","tail_smoothed_tune",32,8,0.044648542099875406,0.001494437806695583,0.3861980072016854,500
"70B","tail_smoothed_tune",32,16,0.05690034114738802,3.475360543170325e-05,0.5681923713100596,500
"70B","tail_smoothed_tune",32,32,0.06930787385188543,1.157215654706786e-08,0.7176025160171621,500
"70B","tail_smoothed_tune",48,2,0.02765953414351852,0.007661795910493763,0.23683449074074092,500
"70B","tail_smoothed_tune",48,8,0.04707034137710239,0.0011110333554648633,0.46098570313336973,500
"70B","tail_smoothed_tune",48,16,0.061247808604753456,2.5576946311722804e-05,0.5629686492063573,500
"70B","tail_smoothed_tune",48,32,0.07445539473200591,5.081126908113021e-09,0.6584162050321749,500
"70B","tail_smoothed_tune",64,2,0.031076098632812504,0.011199951171874997,0.26953125,500
"70B","tail_smoothed_tune",64,8,0.0470674181528785,0.000989996081881217,0.43523814221101426,500
"70B","tail_smoothed_tune",64,16,0.05934148743024134,2.0141618419806496e-05,0.5803216111294268,500
"70B","tail_smoothed_tune",64,32,0.0718807927145134,3.073086729532548e-09,0.6748456867309749,500
"70B","tail_smoothed_tune",96,2,0.032607942708333316,0.01057942708333344,0.26844618055555547,500
"70B","tail_smoothed_tune",96,8,0.05455243135774616,0.0006354354822920572,0.504804543867974,500
"70B","tail_smoothed_tune",96,16,0.06819115866384334,7.475682652857696e-06,0.7210791719302233,500
"70B","tail_smoothed_tune",96,32,0.08180696588193528,4.0933167966272777e-10,0.9136144378611888,500
"70B","tail_smoothed_tune",128,2,0.03203740234375,0.0068359375,0.31542968750000006,500
"70B","tail_smoothed_tune",128,8,0.04996984652513678,0.0005824805892817864,0.5663741405172651,500
"70B","tail_smoothed_tune",128,16,0.06430106247320937,3.011601734508139e-06,0.7983220445579551,500
"70B","tail_smoothed_tune",128,32,0.07916779467481268,3.5998068463533114e-11,0.9573280025697487,500
"70B","tail_smoothed_tune",160,2,0.036960156249999994,0.0053710937500000555,0.35664062500000004,500
"70B","tail_smoothed_tune",160,8,0.05784058830325593,0.00011144047357447562,0.5228658665946568,500
"70B","tail_smoothed_tune",160,16,0.07301812278489371,5.746220815838754e-08,0.7441911163028436,500
"70B","tail_smoothed_tune",160,32,0.09074335860676658,1.099120794378905e-14,0.9029708990488593,500
"70B","tune_plugin",8,2,0.02732474302930055,0.008253706876181495,0.24890898215973611,500
"70B","tune_plugin",8,8,0.04567306626233161,0.0013448017304090593,0.43958849005022027,500
"70B","tune_plugin",8,16,0.05979791866201577,3.492295332946371e-05,0.5965216473570782,500
"70B","tune_plugin",8,32,0.07719816328562834,1.3631324846663517e-08,0.7562007166274819,500
"70B","tune_plugin",16,2,0.027609520273760332,0.007792323088843325,0.21758780991735627,500
"70B","tune_plugin",16,8,0.043686691693475374,0.0013051621553518133,0.46192691846309986,500
"70B","tune_plugin",16,16,0.058080714463869906,2.8378195897506406e-05,0.6123065069117827,500
"70B","tune_plugin",16,32,0.07682347165305406,6.15577089265308e-09,0.7546616034836606,500
"70B","tune_plugin",32,2,0.029526171875000014,0.009160156250000107,0.2372265625000003,500
"70B","tune_plugin",32,8,0.045478456036916526,0.001557791629733598,0.40895449508188497,500
"70B","tune_plugin",32,16,0.06055148029840203,2.9454652755004176e-05,0.6282716854077347,500
"70B","tune_plugin",32,32,0.0794542682321363,8.888258944112455e-09,0.784550605295674,500
"70B","tune_plugin",48,2,0.027407744984567904,0.008385175540123385,0.23878761574074103,500
"70B","tune_plugin",48,8,0.047404883090663125,0.0010364763752142847,0.46098570313336973,500
"70B","tune_plugin",48,16,0.06452692662967428,1.7157277712231966e-05,0.5920269632760549,500
"70B","tune_plugin",48,32,0.08407954909019799,1.4526200242670484e-09,0.687325100403902,500
"70B","tune_plugin",64,2,0.0312125244140625,0.01141357421875,0.271484375,500
"70B","tune_plugin",64,8,0.04846369516363128,0.0010416955283716334,0.45011042659410533,500
"70B","tune_plugin",64,16,0.06260524255322232,2.014161865139902e-05,0.6159756171882453,500
"70B","tune_plugin",64,32,0.07959816846755129,1.871662491659265e-09,0.7262970331188905,500
"70B","tune_plugin",96,2,0.03247460937499999,0.010362413194444593,0.26844618055555547,500
"70B","tune_plugin",96,8,0.05504196757349932,0.000610791453789242,0.5213837669794861,500
"70B","tune_plugin",96,16,0.0709338932729275,6.832525514754995e-06,0.7210791719302233,500
"70B","tune_plugin",96,32,0.09094804026435323,2.2343571437488663e-10,0.9136144378611889,500
"70B","tune_plugin",128,2,0.03234521484375,0.007568359375,0.3134765625,500
"70B","tune_plugin",128,8,0.05160303728332637,0.0005824805892817864,0.5663741405172651,500
"70B","tune_plugin",128,16,0.06761557982972641,2.2600307454521305e-06,0.7983220445579551,500
"70B","tune_plugin",128,32,0.08487681025706217,1.9543141314983697e-11,0.9573280025697488,500
"70B","tune_plugin",160,2,0.037115234375,0.0048828125,0.3583984375,500
"70B","tune_plugin",160,8,0.05825997492674469,8.12210637377575e-05,0.5348842875973787,500
"70B","tune_plugin",160,16,0.07439088700356476,2.9634310394488494e-08,0.7597609156932404,500
"70B","tune_plugin",160,32,0.09179892348256037,1.3322676295501878e-15,0.9092575450373541,500
"MistralSmall119B","oracle_full_distribution_diagnostic",8,2,0.0056626691908376525,2.0162369668619284e-05,0.0702059769224811,500
"MistralSmall119B","oracle_full_distribution_diagnostic",8,8,0.00852282858245557,1.7486012637846216e-13,0.12556268537620663,500
"MistralSmall119B","oracle_full_distribution_diagnostic",8,16,0.011031537673264737,0.0,0.16278564767706682,500
"MistralSmall119B","oracle_full_distribution_diagnostic",8,32,0.01399998029133184,0.0,0.1777587961243351,500
"MistralSmall119B","oracle_full_distribution_diagnostic",16,2,0.006225171301975736,1.7024268788801145e-05,0.06488226267917074,500
"MistralSmall119B","oracle_full_distribution_diagnostic",16,8,0.008931141457672822,1.2206902155753596e-13,0.11709289582841886,500
"MistralSmall119B","oracle_full_distribution_diagnostic",16,16,0.011481068610402163,0.0,0.15937521611058209,500
"MistralSmall119B","oracle_full_distribution_diagnostic",16,32,0.014765209937725975,0.0,0.22387099487918144,500
"MistralSmall119B","oracle_full_distribution_diagnostic",32,2,0.006552907714843744,2.3803710937575495e-05,0.06377624511718694,500
"MistralSmall119B","oracle_full_distribution_diagnostic",32,8,0.00999802727845798,7.982503547054876e-14,0.11651450268708063,500
"MistralSmall119B","oracle_full_distribution_diagnostic",32,16,0.01325712984588225,0.0,0.1796931505925073,500
"MistralSmall119B","oracle_full_distribution_diagnostic",32,32,0.0172986954605414,0.0,0.23302885126599526,500
"MistralSmall119B","oracle_full_distribution_diagnostic",48,2,0.007206750940393518,3.296651957951369e-05,0.07501032323013157,500
"MistralSmall119B","oracle_full_distribution_diagnostic",48,8,0.011432333556818459,1.3844481117075702e-13,0.13991570841085138,500
"MistralSmall119B","oracle_full_distribution_diagnostic",48,16,0.015217546961536687,0.0,0.22637454618993447,500
"MistralSmall119B","oracle_full_distribution_diagnostic",48,32,0.019978735773823537,0.0,0.31534883973502936,500
"MistralSmall119B","oracle_full_distribution_diagnostic",64,2,0.00826971435546875,4.57763671875e-05,0.08331298828125,500
