score_name,model,N,actual_acc,predicted_acc,MAE,auc,tie_rate,num_problems,mean_logprob_actual_acc,improves_over_meanlogp,leakage_status
total_logprob,3B,16,0.4123977089282751,0.4123977089282751,0.0,0.5880869499883241,0.0,99,0.4076556410242423,True,none
total_logprob,3B,32,0.4075117631038941,0.4075117631038941,0.0,0.5880869499883241,0.0,99,0.4097892917283506,False,none
total_logprob,3B,48,0.4058102124971343,0.4058102124971343,0.0,0.5880869499883241,0.0,99,0.4174937244845271,False,none
total_logprob,70B,1,0.6716666666666667,0.6716666666666667,0.0,0.5610772895644621,0.0001418439716312,100,0.6716666666666667,False,none
total_logprob,70B,2,0.6791319444444445,0.6791319444444445,0.0,0.5610772895644621,0.0001418439716312,100,0.6781163194444444,True,none
total_logprob,70B,4,0.6798578860435956,0.6798578860435956,0.0,0.5610772895644621,0.0001418439716312,100,0.6779473161108701,True,none
total_logprob,70B,8,0.674323997639064,0.674323997639064,0.0,0.5610772895644621,0.0001418439716312,100,0.6725469836924316,True,none
total_logprob,70B,16,0.6657805628815353,0.6657805628815353,0.0,0.5610772895644621,0.0001418439716312,100,0.6614181792194921,True,none
total_logprob,70B,32,0.6588633616448698,0.6588633616448698,0.0,0.5610772895644621,0.0001418439716312,100,0.6490536672742809,True,none
total_logprob,70B,48,0.6559716837967998,0.6559716837967998,0.0,0.5610772895644621,0.0001418439716312,100,0.6454018847844877,True,none
total_logprob,8B,1,0.3960416666666667,0.3960416666666667,0.0,0.6092877793217176,0.0,100,0.3960416666666667,False,none
total_logprob,8B,2,0.4228776041666666,0.4228776041666666,0.0,0.6092877793217176,0.0,100,0.4066362847222222,True,none
total_logprob,8B,4,0.4389405483669705,0.4389405483669705,0.0,0.6092877793217176,0.0,100,0.4102403749065634,True,none
total_logprob,8B,8,0.451108729521582,0.451108729521582,0.0,0.6092877793217176,0.0,100,0.4096932114954122,True,none
total_logprob,8B,16,0.4570101300538299,0.4570101300538299,0.0,0.6092877793217176,0.0,100,0.4073373268036592,True,none
total_logprob,8B,32,0.4549410001988901,0.4549410001988901,0.0,0.6092877793217176,0.0,100,0.4006571739220717,True,none
total_logprob,8B,48,0.4524382517101544,0.4524382517101544,0.0,0.6092877793217176,0.0,100,0.3943425419966981,True,none
total_logprob,Mixtral8x22B,1,0.44375,0.44375,0.0,0.6457794332132163,0.0,100,0.44375,False,none
total_logprob,Mixtral8x22B,2,0.4709809027777777,0.4709809027777777,0.0,0.6457794332132163,0.0,100,0.4676736111111111,True,none
total_logprob,Mixtral8x22B,4,0.4854075528368538,0.4854075528368538,0.0,0.6457794332132163,0.0,100,0.4794752182195216,True,none
total_logprob,Mixtral8x22B,8,0.4919662763768604,0.4919662763768604,0.0,0.6457794332132163,0.0,100,0.4827377321380389,True,none
total_logprob,Mixtral8x22B,16,0.4916846451736433,0.4916846451736433,0.0,0.6457794332132163,0.0,100,0.4822183464543112,True,none
total_logprob,Mixtral8x22B,32,0.4852640528229737,0.4852640528229737,0.0,0.6457794332132163,0.0,100,0.4808559067137171,True,none
total_logprob,Mixtral8x22B,48,0.4800306786835828,0.4800306786835828,0.0,0.6457794332132163,0.0,100,0.479358057369338,True,none
total_logprob,Qwen397B,1,0.75625,0.75625,0.0,0.5841875923358139,0.0002039007092198,100,0.75625,False,none
total_logprob,Qwen397B,2,0.7638628472222223,0.7638628472222223,0.0,0.5841875923358139,0.0002039007092198,100,0.7624565972222223,True,none
total_logprob,Qwen397B,4,0.7678303169909817,0.7678303169909817,0.0,0.5841875923358139,0.0002039007092198,100,0.7665811081874518,True,none
total_logprob,Qwen397B,8,0.7677221550671183,0.7677221550671183,0.0,0.5841875923358139,0.0002039007092198,100,0.7723294905440742,False,none
total_logprob,Qwen397B,16,0.7633851121932804,0.7633851121932804,0.0,0.5841875923358139,0.0002039007092198,100,0.779509502920575,False,none
total_logprob,Qwen397B,32,0.7560763932065138,0.7560763932065138,0.0,0.5841875923358139,0.0002039007092198,100,0.7864868212998931,False,none
total_logprob,Qwen397B,48,0.7512346130578337,0.7512346130578337,0.0,0.5841875923358139,0.0002039007092198,100,0.7902821755933371,False,none
length_penalized_logprob,3B,1,0.3796296296296296,0.3796296296296296,0.0,0.5661934822225537,0.0,99,0.3796296296296296,False,none
length_penalized_logprob,3B,2,0.3910108024691358,0.3910108024691358,0.0,0.5661934822225537,0.0,99,0.3977009680134681,False,none
length_penalized_logprob,3B,4,0.3932126653299975,0.3932126653299975,0.0,0.5661934822225537,0.0,99,0.4062277483128449,False,none
length_penalized_logprob,3B,8,0.3940689429848639,0.3940689429848639,0.0,0.5661934822225537,0.0,99,0.4089794538839928,False,none
length_penalized_logprob,3B,16,0.3954443183191222,0.3954443183191222,0.0,0.5661934822225537,0.0,99,0.4076556410242423,False,none
length_penalized_logprob,3B,32,0.3974774134202021,0.3974774134202021,0.0,0.5661934822225537,0.0,99,0.4097892917283506,False,none
length_penalized_logprob,3B,48,0.3994064958391408,0.3994064958391408,0.0,0.5661934822225537,0.0,99,0.4174937244845271,False,none
length_penalized_logprob,70B,1,0.6716666666666667,0.6716666666666667,0.0,0.5474780866481392,0.0001418439716312,100,0.6716666666666667,False,none
length_penalized_logprob,70B,2,0.6762065972222223,0.6762065972222223,0.0,0.5474780866481392,0.0001418439716312,100,0.6781163194444444,False,none
length_penalized_logprob,70B,4,0.6751896196530189,0.6751896196530189,0.0,0.5474780866481392,0.0001418439716312,100,0.6779473161108701,False,none
length_penalized_logprob,70B,8,0.6705130757723449,0.6705130757723449,0.0,0.5474780866481392,0.0001418439716312,100,0.6725469836924316,False,none
length_penalized_logprob,70B,16,0.6641457739522455,0.6641457739522455,0.0,0.5474780866481392,0.0001418439716312,100,0.6614181792194921,True,none
length_penalized_logprob,70B,32,0.6619636719673129,0.6619636719673129,0.0,0.5474780866481392,0.0001418439716312,100,0.6490536672742809,True,none
length_penalized_logprob,70B,48,0.6638387366764411,0.6638387366764411,0.0,0.5474780866481392,0.0001418439716312,100,0.6454018847844877,True,none
length_penalized_logprob,8B,1,0.3960416666666667,0.3960416666666667,0.0,0.5741999855592174,0.0,100,0.3960416666666667,False,none
length_penalized_logprob,8B,2,0.4160980902777778,0.4160980902777778,0.0,0.5741999855592174,0.0,100,0.4066362847222222,True,none
length_penalized_logprob,8B,4,0.4196307617941021,0.4196307617941021,0.0,0.5741999855592174,0.0,100,0.4102403749065634,True,none
length_penalized_logprob,8B,8,0.4158098480268672,0.4158098480268672,0.0,0.5741999855592174,0.0,100,0.4096932114954122,True,none
length_penalized_logprob,8B,16,0.4085680237578921,0.4085680237578921,0.0,0.5741999855592174,0.0,100,0.4073373268036592,True,none
length_penalized_logprob,8B,32,0.3997529780575645,0.3997529780575645,0.0,0.5741999855592174,0.0,100,0.4006571739220717,False,none
length_penalized_logprob,8B,48,0.3949094721504478,0.3949094721504478,0.0,0.5741999855592174,0.0,100,0.3943425419966981,True,none
length_penalized_logprob,Mixtral8x22B,1,0.44375,0.44375,0.0,0.5911571608380775,0.0,100,0.44375,False,none
length_penalized_logprob,Mixtral8x22B,2,0.4621527777777778,0.4621527777777778,0.0,0.5911571608380775,0.0,100,0.4676736111111111,False,none
length_penalized_logprob,Mixtral8x22B,4,0.4676148666570217,0.4676148666570217,0.0,0.5911571608380775,0.0,100,0.4794752182195216,False,none
length_penalized_logprob,Mixtral8x22B,8,0.4668092718314918,0.4668092718314918,0.0,0.5911571608380775,0.0,100,0.4827377321380389,False,none
length_penalized_logprob,Mixtral8x22B,16,0.4638135822512379,0.4638135822512379,0.0,0.5911571608380775,0.0,100,0.4822183464543112,False,none
length_penalized_logprob,Mixtral8x22B,32,0.4589134104703714,0.4589134104703714,0.0,0.5911571608380775,0.0,100,0.4808559067137171,False,none
length_penalized_logprob,Mixtral8x22B,48,0.4541619766788067,0.4541619766788067,0.0,0.5911571608380775,0.0,100,0.479358057369338,False,none
length_penalized_logprob,Qwen397B,1,0.75625,0.75625,0.0,0.6095373519985205,0.0002039007092198,100,0.75625,False,none
length_penalized_logprob,Qwen397B,2,0.7682118055555556,0.7682118055555556,0.0,0.6095373519985205,0.0002039007092198,100,0.7624565972222223,True,none
length_penalized_logprob,Qwen397B,4,0.7766949161482445,0.7766949161482445,0.0,0.6095373519985205,0.0002039007092198,100,0.7665811081874518,True,none
length_penalized_logprob,Qwen397B,8,0.778495705745692,0.778495705745692,0.0,0.6095373519985205,0.0002039007092198,100,0.7723294905440742,True,none
length_penalized_logprob,Qwen397B,16,0.772074007372074,0.772074007372074,0.0,0.6095373519985205,0.0002039007092198,100,0.779509502920575,False,none
length_penalized_logprob,Qwen397B,32,0.7577985392844393,0.7577985392844393,0.0,0.6095373519985205,0.0002039007092198,100,0.7864868212998931,False,none
length_penalized_logprob,Qwen397B,48,0.7467848390140586,0.7467848390140586,0.0,0.6095373519985205,0.0002039007092198,100,0.7902821755933371,False,none
response_length_negative,3B,1,0.3796296296296296,0.3796296296296296,0.0,0.5526545503381926,0.0821602550325954,99,0.3796296296296296,False,none
response_length_negative,3B,2,0.3880865951178451,0.3880865951178451,0.0,0.5526545503381926,0.0821602550325954,99,0.3977009680134681,False,none
response_length_negative,3B,4,0.3880629296284362,0.3880629296284362,0.0,0.5526545503381926,0.0821602550325954,99,0.4062277483128449,False,none
response_length_negative,3B,8,0.3885840103116674,0.3885840103116674,0.0,0.5526545503381926,0.0821602550325954,99,0.4089794538839928,False,none
response_length_negative,3B,16,0.3911058629329436,0.3911058629329436,0.0,0.5526545503381926,0.0821602550325954,99,0.4076556410242423,False,none
response_length_negative,3B,32,0.3916298063392815,0.3916298063392815,0.0,0.5526545503381926,0.0821602550325954,99,0.4097892917283506,False,none
response_length_negative,3B,48,0.3899925050328593,0.3899925050328593,0.0,0.5526545503381926,0.0821602550325954,99,0.4174937244845271,False,none
response_length_negative,70B,1,0.6716666666666667,0.6716666666666667,0.0,0.5466700934817204,0.0100088652482269,100,0.6716666666666667,False,none
response_length_negative,70B,2,0.6760633680555556,0.6760633680555556,0.0,0.5466700934817204,0.0100088652482269,100,0.6781163194444444,False,none
response_length_negative,70B,4,0.674868226227937,0.674868226227937,0.0,0.5466700934817204,0.0100088652482269,100,0.6779473161108701,False,none
response_length_negative,70B,8,0.6700213665279453,0.6700213665279453,0.0,0.5466700934817204,0.0100088652482269,100,0.6725469836924316,False,none
response_length_negative,70B,16,0.6642908961786604,0.6642908961786604,0.0,0.5466700934817204,0.0100088652482269,100,0.6614181792194921,True,none
response_length_negative,70B,32,0.663376977443118,0.663376977443118,0.0,0.5466700934817204,0.0100088652482269,100,0.6490536672742809,True,none
response_length_negative,70B,48,0.6658794619422157,0.6658794619422157,0.0,0.5466700934817204,0.0100088652482269,100,0.6454018847844877,True,none
response_length_negative,8B,1,0.3960416666666667,0.3960416666666667,0.0,0.5674469046637798,0.0740248226950354,100,0.3960416666666667,False,none
response_length_negative,8B,2,0.4147309027777777,0.4147309027777777,0.0,0.5674469046637798,0.0740248226950354,100,0.4066362847222222,True,none
response_length_negative,8B,4,0.4166960803373359,0.4166960803373359,0.0,0.5674469046637798,0.0740248226950354,100,0.4102403749065634,True,none
response_length_negative,8B,8,0.4108024846720381,0.4108024846720381,0.0,0.5674469046637798,0.0740248226950354,100,0.4096932114954122,True,none
response_length_negative,8B,16,0.4029131870301899,0.4029131870301899,0.0,0.5674469046637798,0.0740248226950354,100,0.4073373268036592,False,none
response_length_negative,8B,32,0.3959320989710002,0.3959320989710002,0.0,0.5674469046637798,0.0740248226950354,100,0.4006571739220717,False,none
response_length_negative,8B,48,0.3920800190451243,0.3920800190451243,0.0,0.5674469046637798,0.0740248226950354,100,0.3943425419966981,False,none
response_length_negative,Mixtral8x22B,1,0.44375,0.44375,0.0,0.5874777691764634,0.0052659574468085,100,0.44375,False,none
response_length_negative,Mixtral8x22B,2,0.4612413194444445,0.4612413194444445,0.0,0.5874777691764634,0.0052659574468085,100,0.4676736111111111,False,none
response_length_negative,Mixtral8x22B,4,0.4662671162169656,0.4662671162169656,0.0,0.5874777691764634,0.0052659574468085,100,0.4794752182195216,False,none
response_length_negative,Mixtral8x22B,8,0.4653058550288279,0.4653058550288279,0.0,0.5874777691764634,0.0052659574468085,100,0.4827377321380389,False,none
response_length_negative,Mixtral8x22B,16,0.4625780475886802,0.4625780475886802,0.0,0.5874777691764634,0.0052659574468085,100,0.4822183464543112,False,none
