model,seed,policy,mean_budget,total_budget,accuracy,mean_allocated_samples,num_problems,pilot_k
MistralSmall119B,3,oracle,4,400,0.7249522673172026,3.93,100,16
MistralSmall119B,3,uniform,8,800,0.7096788226824537,8.0,100,16
MistralSmall119B,3,p_based,8,800,0.7071074086294128,7.04,100,16
MistralSmall119B,3,auc_kappa_based,8,800,0.7135817293782983,3.61,100,16
MistralSmall119B,3,moment_law,8,800,0.7149171023014186,1.89,100,16
MistralSmall119B,3,oracle,8,800,0.7249522673172026,3.93,100,16
MistralSmall119B,3,uniform,16,1600,0.7092738836084123,16.0,100,16
MistralSmall119B,3,p_based,16,1600,0.7071074086294128,7.04,100,16
MistralSmall119B,3,auc_kappa_based,16,1600,0.7135817293782983,3.61,100,16
MistralSmall119B,3,moment_law,16,1600,0.7149171023014186,1.89,100,16
MistralSmall119B,3,oracle,16,1600,0.7249522673172026,3.93,100,16
MistralSmall119B,3,uniform,32,3200,0.7092861397972218,32.0,100,16
MistralSmall119B,3,p_based,32,3200,0.7071074086294128,7.04,100,16
MistralSmall119B,3,auc_kappa_based,32,3200,0.7135817293782983,3.61,100,16
MistralSmall119B,3,moment_law,32,3200,0.7149171023014186,1.89,100,16
MistralSmall119B,3,oracle,32,3200,0.7249522673172026,3.93,100,16
MistralSmall119B,4,uniform,1,100,0.7125,1.0,100,16
MistralSmall119B,4,p_based,1,100,0.7125,1.0,100,16
MistralSmall119B,4,auc_kappa_based,1,100,0.7125,1.0,100,16
MistralSmall119B,4,moment_law,1,100,0.7125,1.0,100,16
MistralSmall119B,4,oracle,1,100,0.7125,1.0,100,16
MistralSmall119B,4,uniform,2,200,0.7104296875,2.0,100,16
MistralSmall119B,4,p_based,2,200,0.7052324684370646,2.0,100,16
MistralSmall119B,4,auc_kappa_based,2,200,0.7184095242591669,2.0,100,16
MistralSmall119B,4,moment_law,2,200,0.7177451340312448,2.0,100,16
MistralSmall119B,4,oracle,2,200,0.728209208663922,2.0,100,16
MistralSmall119B,4,uniform,4,400,0.7070317077636719,4.0,100,16
MistralSmall119B,4,p_based,4,400,0.7049948249905035,4.0,100,16
MistralSmall119B,4,auc_kappa_based,4,400,0.722155070471176,3.36,100,16
MistralSmall119B,4,moment_law,4,400,0.7180165081569371,2.09,100,16
MistralSmall119B,4,oracle,4,400,0.7287496090690546,3.63,100,16
MistralSmall119B,4,uniform,8,800,0.7028203830956773,8.0,100,16
MistralSmall119B,4,p_based,8,800,0.7072143476563866,6.19,100,16
MistralSmall119B,4,auc_kappa_based,8,800,0.722155070471176,3.36,100,16
MistralSmall119B,4,moment_law,8,800,0.7180165081569371,2.09,100,16
MistralSmall119B,4,oracle,8,800,0.7287496090690546,3.63,100,16
MistralSmall119B,4,uniform,16,1600,0.7007134545245628,16.0,100,16
MistralSmall119B,4,p_based,16,1600,0.7072143476563866,6.19,100,16
MistralSmall119B,4,auc_kappa_based,16,1600,0.722155070471176,3.36,100,16
MistralSmall119B,4,moment_law,16,1600,0.7180165081569371,2.09,100,16
MistralSmall119B,4,oracle,16,1600,0.7287496090690546,3.63,100,16
MistralSmall119B,4,uniform,32,3200,0.7036383920508388,32.0,100,16
MistralSmall119B,4,p_based,32,3200,0.7072143476563866,6.19,100,16
MistralSmall119B,4,auc_kappa_based,32,3200,0.722155070471176,3.36,100,16
MistralSmall119B,4,moment_law,32,3200,0.7180165081569371,2.09,100,16
MistralSmall119B,4,oracle,32,3200,0.7287496090690546,3.63,100,16
MistralSmall119B,5,uniform,1,100,0.7125,1.0,100,16
MistralSmall119B,5,p_based,1,100,0.7125,1.0,100,16
MistralSmall119B,5,auc_kappa_based,1,100,0.7125,1.0,100,16
MistralSmall119B,5,moment_law,1,100,0.7125,1.0,100,16
MistralSmall119B,5,oracle,1,100,0.7125,1.0,100,16
MistralSmall119B,5,uniform,2,200,0.70931640625,2.0,100,16
MistralSmall119B,5,p_based,2,200,0.7048059914346851,2.0,100,16
MistralSmall119B,5,auc_kappa_based,2,200,0.7174004036898342,2.0,100,16
MistralSmall119B,5,moment_law,2,200,0.7177698020356995,2.0,100,16
MistralSmall119B,5,oracle,2,200,0.7265544647002439,2.0,100,16
MistralSmall119B,5,uniform,4,400,0.7069427299499512,4.0,100,16
MistralSmall119B,5,p_based,4,400,0.7013353211124886,4.0,100,16
MistralSmall119B,5,auc_kappa_based,4,400,0.7159813012838725,4.0,100,16
MistralSmall119B,5,moment_law,4,400,0.7180241406309542,2.26,100,16
MistralSmall119B,5,oracle,4,400,0.7267749772457699,4.0,100,16
MistralSmall119B,5,uniform,8,800,0.7036101271390908,8.0,100,16
MistralSmall119B,5,p_based,8,800,0.6995552990928452,7.02,100,16
MistralSmall119B,5,auc_kappa_based,8,800,0.7140884840476854,4.57,100,16
MistralSmall119B,5,moment_law,8,800,0.7180241406309542,2.26,100,16
MistralSmall119B,5,oracle,8,800,0.7267749772457708,4.13,100,16
MistralSmall119B,5,uniform,16,1600,0.6998091746617553,16.0,100,16
MistralSmall119B,5,p_based,16,1600,0.6995552990928452,7.02,100,16
MistralSmall119B,5,auc_kappa_based,16,1600,0.7140884840476854,4.57,100,16
MistralSmall119B,5,moment_law,16,1600,0.7180241406309542,2.26,100,16
MistralSmall119B,5,oracle,16,1600,0.7267749772457708,4.13,100,16
MistralSmall119B,5,uniform,32,3200,0.7002206107951321,32.0,100,16
MistralSmall119B,5,p_based,32,3200,0.6995552990928452,7.02,100,16
MistralSmall119B,5,auc_kappa_based,32,3200,0.7140884840476854,4.57,100,16
MistralSmall119B,5,moment_law,32,3200,0.7180241406309542,2.26,100,16
MistralSmall119B,5,oracle,32,3200,0.7267749772457708,4.13,100,16
MistralSmall119B,6,uniform,1,100,0.70625,1.0,100,16
MistralSmall119B,6,p_based,1,100,0.70625,1.0,100,16
MistralSmall119B,6,auc_kappa_based,1,100,0.70625,1.0,100,16
MistralSmall119B,6,moment_law,1,100,0.70625,1.0,100,16
MistralSmall119B,6,oracle,1,100,0.70625,1.0,100,16
MistralSmall119B,6,uniform,2,200,0.70439453125,2.0,100,16
MistralSmall119B,6,p_based,2,200,0.7024138098582152,2.0,100,16
MistralSmall119B,6,auc_kappa_based,2,200,0.7126220677491054,2.0,100,16
MistralSmall119B,6,moment_law,2,200,0.7131364781609494,1.81,100,16
MistralSmall119B,6,oracle,2,200,0.7205801447652722,2.0,100,16
MistralSmall119B,6,uniform,4,400,0.7016322135925293,4.0,100,16
MistralSmall119B,6,p_based,4,400,0.697250881349309,4.0,100,16
MistralSmall119B,6,auc_kappa_based,4,400,0.7099856976250927,3.66,100,16
MistralSmall119B,6,moment_law,4,400,0.7131364781609494,1.81,100,16
MistralSmall119B,6,oracle,4,400,0.7210336712802616,4.0,100,16
MistralSmall119B,6,uniform,8,800,0.697682972140592,8.0,100,16
MistralSmall119B,6,p_based,8,800,0.6912860971003028,6.11,100,16
MistralSmall119B,6,auc_kappa_based,8,800,0.7099856976250927,3.66,100,16
MistralSmall119B,6,moment_law,8,800,0.7131364781609494,1.81,100,16
MistralSmall119B,6,oracle,8,800,0.721033671325281,4.49,100,16
MistralSmall119B,6,uniform,16,1600,0.693144090056432,16.0,100,16
MistralSmall119B,6,p_based,16,1600,0.6912860971003028,6.11,100,16
MistralSmall119B,6,auc_kappa_based,16,1600,0.7099856976250927,3.66,100,16
MistralSmall119B,6,moment_law,16,1600,0.7131364781609494,1.81,100,16
MistralSmall119B,6,oracle,16,1600,0.721033671325281,4.49,100,16
MistralSmall119B,6,uniform,32,3200,0.6897831174101973,32.0,100,16
MistralSmall119B,6,p_based,32,3200,0.6912860971003028,6.11,100,16
MistralSmall119B,6,auc_kappa_based,32,3200,0.7099856976250927,3.66,100,16
MistralSmall119B,6,moment_law,32,3200,0.7131364781609494,1.81,100,16
MistralSmall119B,6,oracle,32,3200,0.721033671325281,4.49,100,16
MistralSmall119B,7,uniform,1,100,0.7103125,1.0,100,16
MistralSmall119B,7,p_based,1,100,0.7103125,1.0,100,16
MistralSmall119B,7,auc_kappa_based,1,100,0.7103125,1.0,100,16
MistralSmall119B,7,moment_law,1,100,0.7103125,1.0,100,16
MistralSmall119B,7,oracle,1,100,0.7103125,1.0,100,16
MistralSmall119B,7,uniform,2,200,0.708759765625,2.0,100,16
MistralSmall119B,7,p_based,2,200,0.7069700585689596,2.0,100,16
MistralSmall119B,7,auc_kappa_based,2,200,0.7148230915935239,2.0,100,16
MistralSmall119B,7,moment_law,2,200,0.7152040215252439,2.0,100,16
MistralSmall119B,7,oracle,2,200,0.7208260780584983,2.0,100,16
MistralSmall119B,7,uniform,4,400,0.7068293476104737,4.0,100,16
MistralSmall119B,7,p_based,4,400,0.6997059799204667,4.0,100,16
MistralSmall119B,7,auc_kappa_based,4,400,0.7089721474587892,4.0,100,16
MistralSmall119B,7,moment_law,4,400,0.7153859462750429,2.51,100,16
MistralSmall119B,7,oracle,4,400,0.720830484912181,3.42,100,16
MistralSmall119B,7,uniform,8,800,0.702527094193183,8.0,100,16
MistralSmall119B,7,p_based,8,800,0.6941323346069246,6.85,100,16
MistralSmall119B,7,auc_kappa_based,8,800,0.7080945011978307,4.18,100,16
MistralSmall119B,7,moment_law,8,800,0.7153859462750429,2.51,100,16
MistralSmall119B,7,oracle,8,800,0.720830484912181,3.42,100,16
MistralSmall119B,7,uniform,16,1600,0.6970067136050829,16.0,100,16
MistralSmall119B,7,p_based,16,1600,0.6941323346069246,6.85,100,16
MistralSmall119B,7,auc_kappa_based,16,1600,0.7080945011978307,4.18,100,16
MistralSmall119B,7,moment_law,16,1600,0.7153859462750429,2.51,100,16
MistralSmall119B,7,oracle,16,1600,0.720830484912181,3.42,100,16
MistralSmall119B,7,uniform,32,3200,0.6932370091432334,32.0,100,16
MistralSmall119B,7,p_based,32,3200,0.6941323346069246,6.85,100,16
MistralSmall119B,7,auc_kappa_based,32,3200,0.7080945011978307,4.18,100,16
MistralSmall119B,7,moment_law,32,3200,0.7153859462750429,2.51,100,16
MistralSmall119B,7,oracle,32,3200,0.720830484912181,3.42,100,16
MistralSmall119B,8,uniform,1,100,0.7090625,1.0,100,16
MistralSmall119B,8,p_based,1,100,0.7090625,1.0,100,16
MistralSmall119B,8,auc_kappa_based,1,100,0.7090625,1.0,100,16
MistralSmall119B,8,moment_law,1,100,0.7090625,1.0,100,16
MistralSmall119B,8,oracle,1,100,0.7090625,1.0,100,16
MistralSmall119B,8,uniform,2,200,0.707802734375,2.0,100,16
MistralSmall119B,8,p_based,2,200,0.7062409590713259,2.0,100,16
MistralSmall119B,8,auc_kappa_based,2,200,0.7128796645429257,2.0,100,16
MistralSmall119B,8,moment_law,2,200,0.7138839647560973,1.78,100,16
MistralSmall119B,8,oracle,2,200,0.7237289517932584,2.0,100,16
MistralSmall119B,8,uniform,4,400,0.7062692546844482,4.0,100,16
MistralSmall119B,8,p_based,4,400,0.7036676505445669,4.0,100,16
MistralSmall119B,8,auc_kappa_based,4,400,0.7135631311719561,3.3,100,16
MistralSmall119B,8,moment_law,4,400,0.7138839647560973,1.78,100,16
MistralSmall119B,8,oracle,4,400,0.7247124085437991,4.0,100,16
MistralSmall119B,8,uniform,8,800,0.7037001720034732,8.0,100,16
MistralSmall119B,8,p_based,8,800,0.7031699563081572,6.67,100,16
MistralSmall119B,8,auc_kappa_based,8,800,0.7135631311719561,3.3,100,16
MistralSmall119B,8,moment_law,8,800,0.7138839647560973,1.78,100,16
MistralSmall119B,8,oracle,8,800,0.7247124085460674,4.5,100,16
MistralSmall119B,8,uniform,16,1600,0.7006219609248454,16.0,100,16
MistralSmall119B,8,p_based,16,1600,0.7031699563081572,6.67,100,16
MistralSmall119B,8,auc_kappa_based,16,1600,0.7135631311719561,3.3,100,16
MistralSmall119B,8,moment_law,16,1600,0.7138839647560973,1.78,100,16
MistralSmall119B,8,oracle,16,1600,0.7247124085460674,4.5,100,16
MistralSmall119B,8,uniform,32,3200,0.7010522716062613,32.0,100,16
MistralSmall119B,8,p_based,32,3200,0.7031699563081572,6.67,100,16
MistralSmall119B,8,auc_kappa_based,32,3200,0.7135631311719561,3.3,100,16
MistralSmall119B,8,moment_law,32,3200,0.7138839647560973,1.78,100,16
MistralSmall119B,8,oracle,32,3200,0.7247124085460674,4.5,100,16
MistralSmall119B,9,uniform,1,100,0.709375,1.0,100,16
MistralSmall119B,9,p_based,1,100,0.709375,1.0,100,16
MistralSmall119B,9,auc_kappa_based,1,100,0.709375,1.0,100,16
MistralSmall119B,9,moment_law,1,100,0.709375,1.0,100,16
MistralSmall119B,9,oracle,1,100,0.709375,1.0,100,16
MistralSmall119B,9,uniform,2,200,0.70853515625,2.0,100,16
MistralSmall119B,9,p_based,2,200,0.7069375492629425,2.0,100,16
MistralSmall119B,9,auc_kappa_based,2,200,0.7137004890820634,2.0,100,16
MistralSmall119B,9,moment_law,2,200,0.7104424750094277,1.94,100,16
MistralSmall119B,9,oracle,2,200,0.7226478572334177,2.0,100,16
MistralSmall119B,9,uniform,4,400,0.7071239280700684,4.0,100,16
MistralSmall119B,9,p_based,4,400,0.7025891175535987,4.0,100,16
MistralSmall119B,9,auc_kappa_based,4,400,0.7095386658194185,3.23,100,16
MistralSmall119B,9,moment_law,4,400,0.7104424750094277,1.94,100,16
MistralSmall119B,9,oracle,4,400,0.7226760134670738,3.74,100,16
MistralSmall119B,9,uniform,8,800,0.7034567515674826,8.0,100,16
MistralSmall119B,9,p_based,8,800,0.696503533997099,6.81,100,16
MistralSmall119B,9,auc_kappa_based,8,800,0.7095386658194185,3.23,100,16
MistralSmall119B,9,moment_law,8,800,0.7104424750094277,1.94,100,16
MistralSmall119B,9,oracle,8,800,0.7226760134670738,3.74,100,16
MistralSmall119B,9,uniform,16,1600,0.6981371294698079,16.0,100,16
MistralSmall119B,9,p_based,16,1600,0.696503533997099,6.81,100,16
MistralSmall119B,9,auc_kappa_based,16,1600,0.7095386658194185,3.23,100,16
MistralSmall119B,9,moment_law,16,1600,0.7104424750094277,1.94,100,16
MistralSmall119B,9,oracle,16,1600,0.7226760134670738,3.74,100,16
MistralSmall119B,9,uniform,32,3200,0.6950181029462899,32.0,100,16
MistralSmall119B,9,p_based,32,3200,0.696503533997099,6.81,100,16
MistralSmall119B,9,auc_kappa_based,32,3200,0.7095386658194185,3.23,100,16
MistralSmall119B,9,moment_law,32,3200,0.7104424750094277,1.94,100,16
MistralSmall119B,9,oracle,32,3200,0.7226760134670738,3.74,100,16
MistralSmall119B,10,uniform,1,100,0.709375,1.0,100,16
MistralSmall119B,10,p_based,1,100,0.709375,1.0,100,16
MistralSmall119B,10,auc_kappa_based,1,100,0.709375,1.0,100,16
MistralSmall119B,10,moment_law,1,100,0.709375,1.0,100,16
MistralSmall119B,10,oracle,1,100,0.709375,1.0,100,16
MistralSmall119B,10,uniform,2,200,0.70708984375,2.0,100,16
MistralSmall119B,10,p_based,2,200,0.7028612015062181,2.0,100,16
MistralSmall119B,10,auc_kappa_based,2,200,0.7084604469998362,2.0,100,16
MistralSmall119B,10,moment_law,2,200,0.7060179623247653,2.0,100,16
MistralSmall119B,10,oracle,2,200,0.7274279784268617,2.0,100,16
MistralSmall119B,10,uniform,4,400,0.7034600639343261,4.0,100,16
MistralSmall119B,10,p_based,4,400,0.7022568292777421,4.0,100,16
MistralSmall119B,10,auc_kappa_based,4,400,0.7083297228332822,3.9,100,16
MistralSmall119B,10,moment_law,4,400,0.7056788093437817,2.3,100,16
MistralSmall119B,10,oracle,4,400,0.7281517335059072,4.0,100,16
MistralSmall119B,10,uniform,8,800,0.7004291179234678,8.0,100,16
MistralSmall119B,10,p_based,8,800,0.7017390816019972,6.46,100,16
MistralSmall119B,10,auc_kappa_based,8,800,0.7083297228332822,3.9,100,16
MistralSmall119B,10,moment_law,8,800,0.7056788093437817,2.3,100,16
MistralSmall119B,10,oracle,8,800,0.7281517335072675,4.37,100,16
MistralSmall119B,10,uniform,16,1600,0.7005223001453164,16.0,100,16
MistralSmall119B,10,p_based,16,1600,0.7017390816019972,6.46,100,16
MistralSmall119B,10,auc_kappa_based,16,1600,0.7083297228332822,3.9,100,16
MistralSmall119B,10,moment_law,16,1600,0.7056788093437817,2.3,100,16
MistralSmall119B,10,oracle,16,1600,0.7281517335072675,4.37,100,16
MistralSmall119B,10,uniform,32,3200,0.7036730052322854,32.0,100,16
MistralSmall119B,10,p_based,32,3200,0.7017390816019972,6.46,100,16
MistralSmall119B,10,auc_kappa_based,32,3200,0.7083297228332822,3.9,100,16
MistralSmall119B,10,moment_law,32,3200,0.7056788093437817,2.3,100,16
MistralSmall119B,10,oracle,32,3200,0.7281517335072675,4.37,100,16
MistralSmall119B,11,uniform,1,100,0.7121875,1.0,100,16
MistralSmall119B,11,p_based,1,100,0.7121875,1.0,100,16
MistralSmall119B,11,auc_kappa_based,1,100,0.7121875,1.0,100,16
MistralSmall119B,11,moment_law,1,100,0.7121875,1.0,100,16
MistralSmall119B,11,oracle,1,100,0.7121875,1.0,100,16
MistralSmall119B,11,uniform,2,200,0.709111328125,2.0,100,16
MistralSmall119B,11,p_based,2,200,0.7036164594558935,2.0,100,16
MistralSmall119B,11,auc_kappa_based,2,200,0.7161123819976203,2.0,100,16
MistralSmall119B,11,moment_law,2,200,0.7217372461602105,2.0,100,16
MistralSmall119B,11,oracle,2,200,0.7242153230245999,2.0,100,16
MistralSmall119B,11,uniform,4,400,0.7069677066802978,4.0,100,16
MistralSmall119B,11,p_based,4,400,0.6976634324630598,4.0,100,16
MistralSmall119B,11,auc_kappa_based,4,400,0.7175552976610432,4.0,100,16
MistralSmall119B,11,moment_law,4,400,0.7222709890777641,2.4,100,16
MistralSmall119B,11,oracle,4,400,0.7245120625985919,4.0,100,16
MistralSmall119B,11,uniform,8,800,0.7038432679682682,8.0,100,16
MistralSmall119B,11,p_based,8,800,0.70378414011658,6.45,100,16
MistralSmall119B,11,auc_kappa_based,8,800,0.7173080179309611,4.08,100,16
MistralSmall119B,11,moment_law,8,800,0.7222709890777641,2.4,100,16
MistralSmall119B,11,oracle,8,800,0.7245120626029552,4.32,100,16
MistralSmall119B,11,uniform,16,1600,0.7019520974845639,16.0,100,16
MistralSmall119B,11,p_based,16,1600,0.70378414011658,6.45,100,16
MistralSmall119B,11,auc_kappa_based,16,1600,0.7173080179309611,4.08,100,16
MistralSmall119B,11,moment_law,16,1600,0.7222709890777641,2.4,100,16
MistralSmall119B,11,oracle,16,1600,0.7245120626029552,4.32,100,16
MistralSmall119B,11,uniform,32,3200,0.705783054350182,32.0,100,16
MistralSmall119B,11,p_based,32,3200,0.70378414011658,6.45,100,16
MistralSmall119B,11,auc_kappa_based,32,3200,0.7173080179309611,4.08,100,16
MistralSmall119B,11,moment_law,32,3200,0.7222709890777641,2.4,100,16
MistralSmall119B,11,oracle,32,3200,0.7245120626029552,4.32,100,16
MistralSmall119B,12,uniform,1,100,0.7078125,1.0,100,16
MistralSmall119B,12,p_based,1,100,0.7078125,1.0,100,16
MistralSmall119B,12,auc_kappa_based,1,100,0.7078125,1.0,100,16
MistralSmall119B,12,moment_law,1,100,0.7078125,1.0,100,16
MistralSmall119B,12,oracle,1,100,0.7078125,1.0,100,16
MistralSmall119B,12,uniform,2,200,0.706982421875,2.0,100,16
MistralSmall119B,12,p_based,2,200,0.7036814904513429,2.0,100,16
MistralSmall119B,12,auc_kappa_based,2,200,0.7137650347069251,2.0,100,16
MistralSmall119B,12,moment_law,2,200,0.7162396858411529,2.0,100,16
MistralSmall119B,12,oracle,2,200,0.7229437373989619,2.0,100,16
MistralSmall119B,12,uniform,4,400,0.7064847469329834,4.0,100,16
MistralSmall119B,12,p_based,4,400,0.701577736527362,4.0,100,16
MistralSmall119B,12,auc_kappa_based,4,400,0.7162441704630408,3.77,100,16
MistralSmall119B,12,moment_law,4,400,0.7162613963544052,2.03,100,16
MistralSmall119B,12,oracle,4,400,0.723131806610655,4.0,100,16
MistralSmall119B,12,uniform,8,800,0.7051840231860751,8.0,100,16
MistralSmall119B,12,p_based,8,800,0.7042265956091535,6.64,100,16
MistralSmall119B,12,auc_kappa_based,8,800,0.7162441704630408,3.77,100,16
MistralSmall119B,12,moment_law,8,800,0.7162613963544052,2.03,100,16
MistralSmall119B,12,oracle,8,800,0.723131806610655,4.06,100,16
MistralSmall119B,12,uniform,16,1600,0.7048976115406304,16.0,100,16
MistralSmall119B,12,p_based,16,1600,0.7042265956091535,6.64,100,16
MistralSmall119B,12,auc_kappa_based,16,1600,0.7162441704630408,3.77,100,16
MistralSmall119B,12,moment_law,16,1600,0.7162613963544052,2.03,100,16
MistralSmall119B,12,oracle,16,1600,0.723131806610655,4.06,100,16
MistralSmall119B,12,uniform,32,3200,0.7070086333752957,32.0,100,16
MistralSmall119B,12,p_based,32,3200,0.7042265956091535,6.64,100,16
MistralSmall119B,12,auc_kappa_based,32,3200,0.7162441704630408,3.77,100,16
MistralSmall119B,12,moment_law,32,3200,0.7162613963544052,2.03,100,16
MistralSmall119B,12,oracle,32,3200,0.723131806610655,4.06,100,16
MistralSmall119B,13,uniform,1,100,0.7090625,1.0,100,16
MistralSmall119B,13,p_based,1,100,0.7090625,1.0,100,16
MistralSmall119B,13,auc_kappa_based,1,100,0.7090625,1.0,100,16
MistralSmall119B,13,moment_law,1,100,0.7090625,1.0,100,16
MistralSmall119B,13,oracle,1,100,0.7090625,1.0,100,16
MistralSmall119B,13,uniform,2,200,0.708603515625,2.0,100,16
MistralSmall119B,13,p_based,2,200,0.7064926186115096,2.0,100,16
MistralSmall119B,13,auc_kappa_based,2,200,0.7210940691676653,2.0,100,16
MistralSmall119B,13,moment_law,2,200,0.7212714027275056,2.0,100,16
MistralSmall119B,13,oracle,2,200,0.7253289340790016,2.0,100,16
MistralSmall119B,13,uniform,4,400,0.7085469532012939,4.0,100,16
MistralSmall119B,13,p_based,4,400,0.7062531255269673,4.0,100,16
MistralSmall119B,13,auc_kappa_based,4,400,0.7201167126375974,3.56,100,16
MistralSmall119B,13,moment_law,4,400,0.7216360354976686,2.36,100,16
MistralSmall119B,13,oracle,4,400,0.7259553938044188,4.0,100,16
MistralSmall119B,13,uniform,8,800,0.708098009499854,8.0,100,16
MistralSmall119B,13,p_based,8,800,0.7082299845666497,5.95,100,16
MistralSmall119B,13,auc_kappa_based,8,800,0.7201167126375974,3.56,100,16
MistralSmall119B,13,moment_law,8,800,0.7216360354976686,2.36,100,16
MistralSmall119B,13,oracle,8,800,0.7259553938214498,4.34,100,16
MistralSmall119B,13,uniform,16,1600,0.7082841125295586,16.0,100,16
MistralSmall119B,13,p_based,16,1600,0.7082299845666497,5.95,100,16
MistralSmall119B,13,auc_kappa_based,16,1600,0.7201167126375974,3.56,100,16
MistralSmall119B,13,moment_law,16,1600,0.7216360354976686,2.36,100,16
MistralSmall119B,13,oracle,16,1600,0.7259553938214498,4.34,100,16
MistralSmall119B,13,uniform,32,3200,0.7073218783137619,32.0,100,16
MistralSmall119B,13,p_based,32,3200,0.7082299845666497,5.95,100,16
MistralSmall119B,13,auc_kappa_based,32,3200,0.7201167126375974,3.56,100,16
MistralSmall119B,13,moment_law,32,3200,0.7216360354976686,2.36,100,16
MistralSmall119B,13,oracle,32,3200,0.7259553938214498,4.34,100,16
MistralSmall119B,14,uniform,1,100,0.7078125,1.0,100,16
MistralSmall119B,14,p_based,1,100,0.7078125,1.0,100,16
MistralSmall119B,14,auc_kappa_based,1,100,0.7078125,1.0,100,16
MistralSmall119B,14,moment_law,1,100,0.7078125,1.0,100,16
MistralSmall119B,14,oracle,1,100,0.7078125,1.0,100,16
MistralSmall119B,14,uniform,2,200,0.706337890625,2.0,100,16
MistralSmall119B,14,p_based,2,200,0.7001752722151576,2.0,100,16
MistralSmall119B,14,auc_kappa_based,2,200,0.7110148026036572,2.0,100,16
MistralSmall119B,14,moment_law,2,200,0.7141673860315879,2.0,100,16
MistralSmall119B,14,oracle,2,200,0.7194528326474142,2.0,100,16
MistralSmall119B,14,uniform,4,400,0.7037929248809814,4.0,100,16
MistralSmall119B,14,p_based,4,400,0.6968830701763664,4.0,100,16
MistralSmall119B,14,auc_kappa_based,4,400,0.7067789799282774,3.68,100,16
MistralSmall119B,14,moment_law,4,400,0.7144133625227294,2.32,100,16
MistralSmall119B,14,oracle,4,400,0.7196358258198982,3.73,100,16
MistralSmall119B,14,uniform,8,800,0.7004703403206531,8.0,100,16
MistralSmall119B,14,p_based,8,800,0.6993473271861211,6.75,100,16
MistralSmall119B,14,auc_kappa_based,8,800,0.7067789799282774,3.68,100,16
MistralSmall119B,14,moment_law,8,800,0.7144133625227294,2.32,100,16
MistralSmall119B,14,oracle,8,800,0.7196358258198982,3.73,100,16
MistralSmall119B,14,uniform,16,1600,0.6983931250823396,16.0,100,16
MistralSmall119B,14,p_based,16,1600,0.6993473271861211,6.75,100,16
MistralSmall119B,14,auc_kappa_based,16,1600,0.7067789799282774,3.68,100,16
MistralSmall119B,14,moment_law,16,1600,0.7144133625227294,2.32,100,16
MistralSmall119B,14,oracle,16,1600,0.7196358258198982,3.73,100,16
MistralSmall119B,14,uniform,32,3200,0.6994003639400198,32.0,100,16
MistralSmall119B,14,p_based,32,3200,0.6993473271861211,6.75,100,16
MistralSmall119B,14,auc_kappa_based,32,3200,0.7067789799282774,3.68,100,16
MistralSmall119B,14,moment_law,32,3200,0.7144133625227294,2.32,100,16
MistralSmall119B,14,oracle,32,3200,0.7196358258198982,3.73,100,16
MistralSmall119B,15,uniform,1,100,0.7096875,1.0,100,16
MistralSmall119B,15,p_based,1,100,0.7096875,1.0,100,16
MistralSmall119B,15,auc_kappa_based,1,100,0.7096875,1.0,100,16
MistralSmall119B,15,moment_law,1,100,0.7096875,1.0,100,16
MistralSmall119B,15,oracle,1,100,0.7096875,1.0,100,16
MistralSmall119B,15,uniform,2,200,0.708955078125,2.0,100,16
MistralSmall119B,15,p_based,2,200,0.7078527185406699,2.0,100,16
MistralSmall119B,15,auc_kappa_based,2,200,0.7183491231980441,2.0,100,16
MistralSmall119B,15,moment_law,2,200,0.7181827277912987,2.0,100,16
MistralSmall119B,15,oracle,2,200,0.7273734123269494,2.0,100,16
MistralSmall119B,15,uniform,4,400,0.7076794910430908,4.0,100,16
MistralSmall119B,15,p_based,4,400,0.7077280278085116,4.0,100,16
MistralSmall119B,15,auc_kappa_based,4,400,0.7199842584609054,4.0,100,16
MistralSmall119B,15,moment_law,4,400,0.7185061879372182,2.51,100,16
MistralSmall119B,15,oracle,4,400,0.72799599693635,3.87,100,16
MistralSmall119B,15,uniform,8,800,0.7057915184302419,8.0,100,16
MistralSmall119B,15,p_based,8,800,0.7084202250960854,6.72,100,16
MistralSmall119B,15,auc_kappa_based,8,800,0.7201276142505475,4.12,100,16
MistralSmall119B,15,moment_law,8,800,0.7185061879372182,2.51,100,16
MistralSmall119B,15,oracle,8,800,0.72799599693635,3.87,100,16
MistralSmall119B,15,uniform,16,1600,0.7050024529627944,16.0,100,16
MistralSmall119B,15,p_based,16,1600,0.7084202250960854,6.72,100,16
MistralSmall119B,15,auc_kappa_based,16,1600,0.7201276142505475,4.12,100,16
MistralSmall119B,15,moment_law,16,1600,0.7185061879372182,2.51,100,16
MistralSmall119B,15,oracle,16,1600,0.72799599693635,3.87,100,16
MistralSmall119B,15,uniform,32,3200,0.7070827965238996,32.0,100,16
MistralSmall119B,15,p_based,32,3200,0.7084202250960854,6.72,100,16
MistralSmall119B,15,auc_kappa_based,32,3200,0.7201276142505475,4.12,100,16
MistralSmall119B,15,moment_law,32,3200,0.7185061879372182,2.51,100,16
MistralSmall119B,15,oracle,32,3200,0.72799599693635,3.87,100,16
MistralSmall119B,16,uniform,1,100,0.7078125,1.0,100,16
MistralSmall119B,16,p_based,1,100,0.7078125,1.0,100,16
