problem_idx,p,kappa,n_correct,n_incorrect,level,type
452,1.0,,48,0,2,
455,1.0,,48,0,2,
454,0.8541666666666666,0.6236933797909407,41,7,5,
456,0.041666666666666664,0.1956521739130435,2,46,1,
457,1.0,,48,0,1,
459,0.0,,0,48,5,
461,1.0,,48,0,4,
458,0.8958333333333334,0.986046511627907,43,5,3,
460,0.0,,0,48,4,
462,1.0,,48,0,2,
463,1.0,,48,0,2,
464,1.0,,48,0,3,
465,1.0,,48,0,4,
468,1.0,,48,0,4,
469,1.0,,48,0,3,
467,0.0,,0,48,2,
466,0.0,,0,48,5,
471,1.0,,48,0,3,
470,1.0,,48,0,5,
472,0.0,,0,48,1,
474,1.0,,48,0,1,
476,1.0,,48,0,2,
473,0.8541666666666666,0.7142857142857143,41,7,5,
477,1.0,,48,0,3,
475,0.7083333333333334,0.5840336134453782,34,14,5,
478,0.0625,0.4222222222222222,3,45,5,
479,1.0,,48,0,5,
480,1.0,,48,0,2,
483,1.0,,48,0,3,
482,1.0,,48,0,5,
481,0.2708333333333333,0.4989010989010989,13,35,5,
484,1.0,,48,0,3,
486,1.0,,48,0,3,
487,1.0,,48,0,1,
488,0.0,,0,48,5,
485,0.10416666666666667,0.7906976744186046,5,43,2,
491,1.0,,48,0,5,
489,1.0,,48,0,3,
492,1.0,,48,0,3,
490,0.0,,0,48,5,
493,1.0,,48,0,5,
496,1.0,,48,0,3,
495,1.0,,48,0,4,
494,0.0,,0,48,5,
499,1.0,,48,0,4,
497,0.10416666666666667,0.4558139534883721,5,43,5,
498,0.7708333333333334,0.8894348894348895,37,11,5,
