problem_idx,p,kappa,n_correct,n_incorrect,level,type
384,0.9375,0.8296296296296296,45,3,2,
385,0.5,0.7291666666666666,24,24,5,
386,0.8958333333333334,0.5441860465116279,43,5,3,
387,0.9791666666666666,0.723404255319149,47,1,1,
388,0.8333333333333334,0.63125,40,8,5,
389,0.5416666666666666,0.5576923076923077,26,22,3,
392,0.0,,0,48,5,
393,0.0,,0,48,3,
391,0.1875,0.5783475783475783,9,39,5,
390,0.041666666666666664,0.717391304347826,2,46,5,
395,0.9791666666666666,0.5531914893617021,47,1,1,
397,1.0,,48,0,2,
394,0.10416666666666667,0.6465116279069767,5,43,5,
396,0.0,,0,48,3,
399,0.7083333333333334,0.6470588235294118,34,14,2,
400,0.25,0.45601851851851855,12,36,5,
398,0.041666666666666664,0.4673913043478261,2,46,4,
402,0.10416666666666667,0.7395348837209302,5,43,3,
403,0.020833333333333332,0.7021276595744681,1,47,4,
401,0.0,,0,48,5,
404,0.9583333333333334,0.8152173913043478,46,2,1,
406,0.7708333333333334,0.7886977886977887,37,11,1,
405,0.7291666666666666,0.6329670329670329,35,13,4,
407,0.8541666666666666,0.6655052264808362,41,7,4,
408,0.10416666666666667,0.4,5,43,5,
410,0.5833333333333334,0.6785714285714286,28,20,2,
411,0.4583333333333333,0.5262237762237763,22,26,3,
413,0.8958333333333334,0.5534883720930233,43,5,2,
409,0.020833333333333332,0.2553191489361702,1,47,4,
414,0.7291666666666666,0.5406593406593406,35,13,4,
412,0.0625,0.3333333333333333,3,45,4,
415,0.08333333333333333,0.2556818181818182,4,44,5,
417,0.5,0.5729166666666666,24,24,5,
416,0.041666666666666664,0.6630434782608695,2,46,3,
419,0.0,,0,48,4,
420,0.5208333333333334,0.4539130434782609,25,23,3,
418,0.5625,0.5855379188712522,27,21,5,
421,0.020833333333333332,0.0,1,47,5,
422,0.0,,0,48,5,
423,0.0,,0,48,5,
424,0.8333333333333334,0.884375,40,8,5,
427,0.9791666666666666,0.6382978723404256,47,1,2,
426,0.9166666666666666,0.4090909090909091,44,4,3,
425,0.0,,0,48,5,
428,0.5416666666666666,0.5262237762237763,26,22,4,
430,0.9791666666666666,0.8936170212765957,47,1,2,
429,0.5,0.265625,24,24,3,
431,0.0,,0,48,4,
433,0.4166666666666667,0.38392857142857145,20,28,2,
434,0.3333333333333333,0.419921875,16,32,5,
432,0.0,,0,48,5,
437,0.3541666666666667,0.3396584440227704,17,31,3,
435,0.2916666666666667,0.5105042016806722,14,34,5,
438,0.7291666666666666,0.4307692307692308,35,13,2,
436,0.0625,0.4962962962962963,3,45,4,
440,0.9375,0.5037037037037037,45,3,3,
441,0.7083333333333334,0.6197478991596639,34,14,4,
442,1.0,,48,0,4,
439,0.5208333333333334,0.3060869565217391,25,23,3,
443,0.9166666666666666,0.5852272727272727,44,4,4,
444,0.16666666666666666,0.346875,8,40,5,
447,0.8125,0.48148148148148145,39,9,1,
446,0.6458333333333334,0.47058823529411764,31,17,4,
445,0.020833333333333332,0.0425531914893617,1,47,4,
448,0.0,,0,48,5,
449,0.9166666666666666,0.8409090909090909,44,4,1,
451,0.4791666666666667,0.5147826086956522,23,25,3,
450,0.08333333333333333,0.5397727272727273,4,44,5,
452,1.0,,48,0,2,
